"id","geboorteplaats","overlijdensplaats","soort_instelling","naam","voornamen","roepnaam","geboortedatum","overlijdensdatum","biografie","is_persoon","toon_op_site","rechtenvrij","tussenvoegsels","unique_number","reference","app_state","datum_gewijzigd","gewijzigd_door"
"1557",NULL,NULL,NULL,"Lassie",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1561",NULL,NULL,NULL,"Duyvis",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1562",NULL,NULL,"327","Nederlandse fotografische industrie NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"1564",NULL,NULL,"327","Internationale kunststoffen industrie NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Suzanne"
"1566",NULL,NULL,NULL,"Doeve","Eppo",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1568",NULL,NULL,"65","Van Munster’s Drukkerijen NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"1569",NULL,NULL,"86","Van Munster’s Uitgevers mij. NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"1570",NULL,NULL,NULL,"Burka","Jan",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1571",NULL,NULL,"65","Drukkerij “Mercurius”",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1572",NULL,NULL,"65","Foreholte",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1573",NULL,NULL,NULL,"Douwe",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1575",NULL,NULL,"65","Blikman &amp; Sartorius",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1576",NULL,NULL,NULL,"Clerkx","Arn. H.",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1577",NULL,NULL,"65","Luii &amp; Co.",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-03-08","Suzanne"
"1578",NULL,NULL,NULL,"Nieuwenhuys","Rob",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1579",NULL,NULL,NULL,"Lutz","Ton",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1580",NULL,NULL,NULL,"Rieser","Willy",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1581","429",NULL,NULL,"Jongejans","Charles",,"1918-00-00","0000-00-00","<p></p><p>Loopbaan:<br /><br />Charles Jongejans werkt vanaf 1945 als zelfstandig ontwerper voor typografische en industriële ontwerpopdrachten en start vanaf 1948 als docent aan de IvKNO (Instituut voor Kunstnijverheid Onderwijs, na de verhuizing naar het Rietveldgebouw in 1967 de Gerrit Rietveld Academie). In de jaren na 1955 wordt Jongejans veelvuldig als ontwerper ingezet door het Instituut voor Industriële Vormgeving voor verschillende opdrachten.<br /><br />In dit deelarchief, verzameld door Karel Suyling, zijn voornamelijk industriële ontwerpopdrachten uit de periode rond 1960 beschreven. Opdrachtgevers waren onder meer Honeywell, Homef en Lemu. Voor Honeywell en Homef maakte Jongejans vele schetsen van huishoudelijke aparaten op schetspapier en in schriften  alvorens meer gedetaileerde ontwerpen op te tekenen. De schommelbank Marquise van Lemu is in elk ontwerpstadium in dit archief te vinden, van eerste schets tot het uiteindelijke reclamemateriaal. Typerend voor de ontwerpen van Jongejans is het gebruik van fotografisch materiaal. Een voorbeeld daarvan is de informatieomslag behorende bij de schommelbank waarbij fotografisch materiaal onderdeel is van de lay-out van de omslag.<br /><br />De loopbaan van Charles Jongejans wordt vooral gekenmerkt door zijn aanstelling als docent aan het IvKNO. Hij begint in 1948 als leraar aan de reclameafdeling van de avondopleiding aan het IvKNO. Daar wordt hij twee jaar later tot docent Grafische reproductietechnieken en vaktheorie/typografie benoemd. Vanwege een toename van typografische opdrachten in het werkveld is er een groeiende vraag naar professionele typografen. Jongejans merkt deze ontwikkeling op en zet zich in voor een aparte afdeling Typografie binnen het kunstnijverheidsonderwijs. Na de aanstelling van jurist en kunstschilder Dirk Vis als directeur van het IvKNO in 1952 wordt Charles Jongejans een jaar later docent Typografie aan de nieuwe afdeling Typografie. Deze functie zal Jongejans vervullen tot 1971 waarbij hij vele jaren samenwerkt met typograaf en kunstenaar Melle die in 1953 aantreedt als leraar ‘zetten en drukken’.<br /><br />Volgend op een periode van groei, waarin de afdeling Typografie enige populariteit geniet, kiezen slechts twee studenten in 1971 voor een eindexamen aan deze afdeling. Gelijktijdig ziet de afdeling Grafisch ontwerpen (voorheen de afdeling Gebonden grafiek) een sterke toename van het aantal studenten. Op grond van deze twee ontwikkelingen wordt ervoor gekozen de afdeling Typografie op te heffen. Jongejans blijft in de tien jaren erna, tot zijn pensioen, het beheer houden over de handzetterij. Hij blijft aan als docent Typografie, maar nu bij de afdeling Grafisch ontwerpen en Industriële vormgeving. <br /><br />Opleiding:<br /><br />Charles Jongejans wordt in 1918 geboren in Tandjung Sailor op Borneo. Zijn ouders sturen hem naar Den Haag om een gymnasiumopleiding te volgen. Zonder het gymnasium af te ronden start Jongejans in 1936 zijn opleiding aan de Haagse Academie van Beeldende Kunsten. Gedurende vier jaar is Jongejans student aan de afdeling Reclame waar Gerard Kiljan en Paul Schuitema de lessen verzorgen. De leerstof verwijst naar de uitgangspunten van de architecten van de Nieuwe Zakelijkheid.  Het gebruik van fotografische elementen in zijn ontwerpen ontstaat in deze tijd. Na zijn eindexamen gaat Jongejans voor twee jaar in dienst bij ‘Ateliers voor Grafische Vormgeving CO-OP2’ van fotograaf Paul Guermonprez.<br /><br />Vanaf zijn eindexamen tot het einde van zijn loopbaan is Jongejans verbonden als lid aan de vakgroep Grafici, onderdeel van de Vereniging van Beoefenaars der Gebonden Kunsten GKf. Dit lidmaatschap geeft Jongejans de mogelijkheid in contact te komen met beroepsgenoten waaronder Otto Treumann en Dick Elffers. Na 1961 fuseert de vakgroep grafici van de GKf en de Vereniging van Reclame Ontwerpers en Illustrators VRI in de nieuwe beroepsvereniging Grafisch Vormgevers Nederland GVN.   <br /><br /></p><p><br /><br /></p><p></p>","1","1","1",,,,"1","2009-06-18","Bernadine Ypma"
"1582",NULL,NULL,NULL,"Nix","Robert",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1583",NULL,NULL,"65","Drukkerij Sigfried NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Trudi"
"1584",NULL,NULL,NULL,"Ganeau","Francois",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1585",NULL,NULL,NULL,"Donk","Eric",NULL,NULL,NULL,NULL,"1",NULL,"1","van der",NULL,NULL,"1",NULL,NULL
"1586",NULL,NULL,NULL,"Kiefte","Kees",NULL,NULL,NULL,NULL,"1",NULL,"1"," de",NULL,NULL,"1",NULL,NULL
"1587",NULL,NULL,NULL,"Buys","Hans",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1588",NULL,NULL,"65","Koninklijke Drukkerij De Unie NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Suzanne"
"1589",NULL,NULL,NULL,"Strijbosch","Wim",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1590",NULL,NULL,"323","Boekbinderij G.W.C. Paardekooper NV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2005-04-26","Karin"
"1591",NULL,NULL,NULL,"Stoepman","Frits",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1594",NULL,NULL,NULL,"Woestijne","Joost",NULL,NULL,NULL,NULL,"1",NULL,"1","van de",NULL,NULL,"1",NULL,NULL
"1595",NULL,NULL,NULL,"Raven","Frank",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1596",NULL,NULL,NULL,"Barvelink","Hans",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1597",NULL,NULL,NULL,"Bercum","Bern. C.",NULL,NULL,NULL,NULL,"1",NULL,"1","van",NULL,NULL,"1",NULL,NULL
"1598",NULL,NULL,"65","Casparie",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1599",NULL,NULL,"86","Bureau Culturele Zaken der Gemeente Utrecht",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1600",NULL,NULL,NULL,"Sandberg","Willem",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1601",NULL,NULL,NULL,"Bauermeister","Mary",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1602",NULL,NULL,"65","Drukkerij W.C. den Ouden",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-03-09","Suzanne"
"1603",NULL,NULL,NULL,"Mijksenaar","Paul",,"0000-00-00","0000-00-00",,"1",NULL,"1",,,,"1","2009-01-20","Linda Kool"
"1604",NULL,NULL,NULL,"Valk","Wim",NULL,NULL,NULL,NULL,"1",NULL,"1"," de",NULL,NULL,"1",NULL,NULL
"1605",NULL,NULL,NULL,"Elffers","Joost",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1606",NULL,NULL,NULL,"Leene","Frits",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1607",NULL,NULL,NULL,"Bos","Wim",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1608",NULL,NULL,NULL,"Duynhoven","Martin",NULL,NULL,NULL,NULL,"1",NULL,"1","van",NULL,NULL,"1",NULL,NULL
"1610",NULL,NULL,NULL,"Designcentre",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1611",NULL,NULL,NULL,"Andrea","Pat",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1612",NULL,NULL,NULL,"Baakman","Bert",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1613","288",NULL,NULL,"Prins","Ralph",,"1926-00-00","0000-00-00","<p>Fotograaf, graficus en schilder.<br /><br />Ralph Prins is veertien als de oorlog uitbreekt; hij wordt naar Theresiënstad gedeporteerd. Een gelukkig toeval zorgt echter voor zijn bevrijding uit dit kamp. In 1944 stellen de duitsers één trein beschikbaar voor vertrek naar Zwitserland. Diegene die meewil moet  een goede reden opgeven. Ralph Prins vertelt de Obersturmführer dat hij geboren is om kunstenaar te worden en dat hij daarom naar de Kunstgewerbeschule in Zurich wil, destijds de beste school die er is. Ralph mag met zijn moeder en grootmoeder met die trein mee. Na de bevrijding keert Prins terug naar Amsterdam en krijgt les aan de Kunstnijverheidsschool, onder andere van Mart Stam. Willem Schrofer adviseert hem echter naar de Koninklijke Academie voor Beeldende Kunsten in Den Haag te gaan. Opvallend is zijn keuze in 1950 voor de École de Mime Etienne Decroux in Parijs. Hierover zou hij later zeggen: “Veel antwoorden op vormgevingsproblemen zitten verstopt in de grammatica van de mime.”  <br /><br />In 1951 werkt hij kort als industrieel vormgever bij Olivetti in Ivrea. In dat zelfde jaar wordt hij benoemd tot jurylid van de Triennale di Milano. Prins werkt hierna enige jaren als coördinerend vormgever voor het Vroom &amp; Dreesmann concern. Hij ontwerpt drukwerk, verpakkingen, etalages en interieurs. In 1953 vestigt hij zich als zelfstandig beeldend kunstenaar in Den Haag. Zijn bekendste vrije werk is het Nationaal Monument Westerbork uit 1970.<br /><br /><br />zijn werk<br />&quot;In het typografische concept van Ralph Prins bestaat geen lelijke letter. Immers, wanneer een letter van welke vorm dan ook op de juiste plaats wordt toegepast, draagt ze zinvol bij aan de communicatie waarvoor ze werd gedacht. Door zijn jarenlange experimenten met letters en teksten, voelt hij zich vrij en leerde hij gedrukte teksten te beschouwen als 'honderd procent levende materie'.&quot; <br />Petri Leijdekkers 'De regels van zijn spel' in: tent. cat. Homo Ludens Ralph Prins , Uden (Museum de Pronkkamer) 1992<br /><br />&quot;Nog steeds ga ik bij het layouten van korte teksten altijd van het hardop lezen uit en leg de natuurlijke rustpauzes vast. Daarna tracht ik de akoestische vorm synchroon te maken met de esthetische... De invloed van een lettertype is zó ingrijpend, dat alleen al door de keuze van de letter een illustratie waarde ontstaat.&quot;<br />Ralph Prins 'Typografische vingeroefeningen' Ralph Prins (cataloguskrant o.a. ABK Academie Minerva Groningen) Den Haag 1986<br /><br />&quot;Ralph Prins heeft zich doen kennen als een ontwerper die zijn vak verstaat. Hij kan tekenen, hij weet de camera op een suggestieve wijze te hanteren, hij weet een tekst goed in het vlak te plaatsen, hij kent de geheimen van het drukken en maakt een doeltreffend gebruik van die kennis. Hij is veelzijdig, zowel in zijn technische mogelijkheden als in de opdrachten die hij aanpakt en blijkbaar ook aan kan.&quot;<br />Dick Dooijes 'Eureka' Ralph Prins (cataloguskrant o.a. ABK Academie Minerva Groningen) Den Haag 1986<br /><br />OPLEIDING <br />1944, Kunstgewerbeschule, Zurich; 1945 Kunstnijverheidsschool, Amsterdam (onder Mart Stam en Wim Jaarsveld); Koninklijke Academie voor Beeldende Kunsten, Den Haag (onder Gerrit Kiljan, Paul Schuitema en Gerard de Vries); 1950, École de Mime Etienne Decroux, Parijs<br /><br />OPDRACHTGEVERS <br />1970, Nationaal Monument Westerbork<br /><br />FUNCTIES <br />industrieel vormgever bij Olivetti; <br />jurylid van de Triennale di Milano; <br />coördinerend vormgever Vroom &amp; Dreesmann; <br />zelfstandig beeldend kunstenaar. <br /><br />DOCENTSCHAPPEN <br />1960-1963: docent Industriële Vormgeving, Koninklijke Academie voor Beeldende Kunsten, Den Haag <br />1966-1986: docent Publiciteitsvormgeving, Academie voor Beeldende Kunsten Minerva, Groningen<br />gastdocent Royal Academy of Art, Londen; Academy of Art, Brighton; Rietveld Academie, Amsterdam; Academie van Beeldende Kunsten, ’s-Hertogenbosch; Academie van Leningrad; Universiteit van de Nederlandse Antillen en Betsalel in Jerusalem; <br />fotografie aan de Vrije Academie, Den Haag.<br /><br />LIDMAATSCHAPPEN<br />1975 – 1979, voorzitter van de Beroepsfotografen Nederland.<br /><br />TENTOONSTELLING<br />1963  'Ralph Prins typografie en affiches' Koninklijke Academie voor Beeldende Kunsten, Den Haag<br />1976  'Ralph Prins (Haags Atelier nr. 31)' Gemeentemuseum, Den Haag<br />1982  'Ralph Prins’ Akademie für das grafische Gewerbe, München<br />1984    RO theater, Rotterdam<br />1986  (overzichtstentoonstelling) Gutenbergmuseum, Mainz<br />1987  'Ralph Prins portret van een kunstenaar' De Zonnehof, Amersfoort<br />1990  'Verwondering Ralph Prins' de Kijkzaal,  Wolvega<br />1992  'Homo Ludens Ralph Prins' museum de Pronkkamer, Uden<br />1996  'Theater overzichtstentoonstelling' in Pulchri Studio, Den Haag<br />1997  ‘Reactie’, Grafisch Museum, Groningen<br /><br />LITERATUUR<br />gesprek tussen Ralph Prins en Guus Ros; ‘Senior ontwerper gevraagd, aflevering 4; januari 2004<br /><br /></p>","1","1","1",,NULL,NULL,"1","2004-09-22","Diderik"
"1614",NULL,NULL,"65","Gemeentelijke huisdrukkerij",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1615",NULL,NULL,NULL,"Escher","Gielijn",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1617",NULL,NULL,"65","Offsetbedrijf A&amp;S Faddegon NV",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1618",NULL,NULL,NULL,"Schroot","Wim",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1620",NULL,NULL,NULL,"Kuiper","Jan",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1622",NULL,NULL,"65","Poortpers BV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2004-10-16","Karin"
"1623",NULL,NULL,NULL,"Hendriks","Dick",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1625",NULL,NULL,NULL,"Everts","Wienik",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1626",NULL,NULL,"86","De Nederlandse Operastichting",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-05","Suzanne"
"1627",NULL,NULL,"314","Total Design",,NULL,NULL,NULL,"<p></p><p>In het jaar 1963 werd de ‘Associatie voor Total Design NV’,  kortweg Total Design, opgericht. De oprichting kwam voort uit de verbazing en onvrede over het feit dat vrijwel alle grote ontwerpopdrachten in Nederland aan buitenlandse ontwerpbureaus werden uitbesteed. De verklaring werd als volgt geformuleerd: ‘Institutions like to talk to institutions’: het ontbrak aan grote ontwerpbureaus in Nederland. Total Design moest dat gat gaan vullen. Vanuit de samenvoeging van meerdere disciplines moest het bureau complexe, ‘totale’ opdrachten van uiteenlopende opdrachtgevers uit de industrie, overheid, culturele sector, handel en verkeer kunnen aannemen.<br /><br />De oprichters van Total Design waren Wim Crouwel (grafisch ontwerp), Friso Kramer (industrieel ontwerp), Benno Wissing (grafisch en ruimtelijk ontwerp) en de broers Paul en Dick Schwarz (organisatie en financiën). Het was een gemêleerde groep met uiteenlopende ervaring. Al snel kwam Ben Bos, die zowel ervaring had met copywriting als met ontwerpen, het team versterken. De jaren zestig verliepen voor het bureau erg succesvol: de hoeveelheid medewerkers groeide enorm en TD wist verschillende opdrachtgevers aan zich te binden. Sommige opdrachtgevers bleven het bureau erg trouw, zoals Randstad en het Stedelijk Museum in Amsterdam. Andere belangrijke opdrachten uit deze tijd waren onder andere luchthaven Schiphol, De Bijenkorf, Vereniging Hulp voor Onbehuisden, het Nederlandse paviljoen voor de Wereldtentoonstelling van Osaka in 1970, de Steenkolen Handelsvereeniging (SHV) waaronder ook PAM viel, Stichting Kunst en Bedrijf en de Peter Stuyvesant Collectie.<br /><br />In de jaren zeventig traden er belangrijke veranderingen op binnen Total Design. Het werd steeds duidelijker dat het ontwerpbureau zich vooral bezighield met grafische opdrachten en huisstijlen. Daarnaast veranderde ook de samenstelling van medewerkers. Enkele belangrijke ontwerpers van de beginperiode verlieten het bureau. Friso Kramer was al in 1967 weggegaan; in 1972 volgden de broers Schwarz, Benno Wissing, Anne Stienstra en Hartmut Kowalke. Wim Crouwel, Ben Bos en Hans Wierda kregen de leiding. De ondoorzichtige bureaustructuur werd vervangen door semi-onafhankelijke ontwerpteams waardoor een nieuwe generatie ontwerpers die binnen TD opgeleid waren, een kans kreeg. Met de medewerkers die ter aanvulling aangenomen werden, brak een minder eensgezinde periode aan wat ontwerpopvattingen en stijl betreft. Ontwerpers als Jurriaan Schrofer, Anthon Beeke, Paul Mijksenaar en Andrew Fallon zorgden voor een levendige en frisse benadering van ontwerpopdrachten. Loek van der Sande werd aangetrokken voor het bureaumanagement. Uit deze periode stammen onder andere de opdrachten voor de PTT, het Gemeente Vervoer Bedrijf in Amsterdam, Holland Festival en Theater Globe.<br /><br />Ook de jaren tachtig en negentig hielden verandering in voor Total Design. In 1982 trad Jelle van der Toorn Vrijthoff toe tot de directie van Total Design. Als pleitbezorger van jong talent en vooral van nieuwe technieken stonden zijn opvattingen soms lijnrecht tegenover die van de oude garde. In 1985 en 1990 verlieten respectievelijk Wim Crouwel en Ben Bos het bureau, de twee laatste ontwerpers die vanaf de oprichting betrokken waren bij Total Design. Ondertussen was er ook al veel veranderd in het vakgebied: Total Design had niet langer de positie die het had in de eerste vijftien jaar van zijn bestaan. Het was al lang niet meer een van de weinige ontwerpbureaus in Nederland. Om die reden werd er nagedacht over de rol van het ontwerpbureau. Met de komst van Hans Brandt in 1988 werd een begin gemaakt met het uitbouwen van het ontwerpbureau tot een stragisch communicatiebureau. In de jaren negentig is een verschuiving aan te wijzen van een bureau met een klassieke ontwerpfunctie naar een organisatie met het accent op identiteitsontwikkeling, corporate branding en reputatiemanagement. In 2000 werd de naam Total Design veranderd in Total Identity.</p><p></p>",NULL,"1","1",,,,"1","2008-12-01","Linda Kool"
"1628",NULL,NULL,"65","Mulder Holland BV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-07","Suzanne"
"1629",NULL,NULL,NULL,"Beeke","Anthon",,"1940-00-00","0000-00-00",,"1","1","1",,,,"1","2008-08-07","Britt Grootes"
"1630","431","432",NULL,"Wissing","Benno",,"1923-05-26","2008-01-07","<p></p><p>Benno Wissing (1923) heeft zich altijd met meerdere disciplines beziggehouden. Op de Rotterdamse Academie volgde hij lessen bij verschillende richtingen en in de jaren daarna was hij actief als schilder, tekenaar, decorontwerper en graficus. Beïnvloed door het idealisme van de wederopbouw, koos hij er uiteindelijk voor zich toe te leggen op het ontwerpvak. Hij vond de beeldende kunst te geïsoleerd en was van mening dat je als ontwerper meer voor de samenleving kon betekenen. Hij bleef echter actief op meerdere gebieden: hij ontwierp niet alleen drukwerk, maar verzorgde ook inrichtingen en driedimensionale ontwerpen. <br />Veel van zijn opdrachtgevers kwamen uit de culturele sector. Zo verzorgde hij van 1949 tot 1969 het drukwerk en de tentoonstellingsinrichtingen voor het Museum Boijmans van Beuningen. Enkele andere opdrachtgevers waren het Museum voor Land- en Volkenkunde, het Rotterdams Ballet Ensemble, het Rotterdams Philharmonisch Orkest, theatercomplex De Doelen, AHOY, Metz &amp; Co en het literaire tijdschrift Gard Sivik. Tot zijn opdrachtgevers behoorden echter ook commerciële bedrijven en instellingen als de Rotterdamse Gemeentedrukkerij en de Erasmus Universiteit.<br />In 1963 was Wissing betrokken bij de oprichting van Total Design. Kenmerkend voor dit bureau was de interdisciplinaire en gestandaardiseerde manier van werken. Wissings werkwijze sloot daar goed bij aan: hij kreeg al snel de naam van systeemtheoreticus en partijfilosoof. Soms ervoer Wissing de standaardisatie en normalisatie echter als te dogmatisch. Hij was van mening dat een opdracht niet categorisch benaderd kon worden en hechtte meer waarde aan een inventieve omgang: voor elk opdracht bestond een eigen, juiste oplossing. Onder Total Design was Wissing verantwoordlijk voor onder andere het nieuwe beeldmerk van de Steenkolen Handels-Vereeniging, de gehele huisstijl van PAM en de vernieuwende bewegwijzering voor Schiphol.<br />In 1972 verliet Wissing Total Design. Hij begon met ex-Total Designers Hartmut Kowalke, Anne Stienstra en John Stegmeijer zijn eigen bureau W.K.S.S. In 1978 vertrok hij naar de VS om aan de Rhode Island School of Design les te geven. Hij bleef ook ontwerpen: tot 1980 nog voor W.K.S.S., daarna in de VS. Na een teleurstellende samenwerking met Malcolm Grear, begon hij een succesvoller bureau met Peter Gengler: de Wissing Gengler Group, Inc.<br />Wissing is op 7 januari 2008 overleden in Bristol in de Verenigde Staten.<br /></p><p></p>","1","1",NULL,,,,"1","2010-06-18","Maja Klooster"
"1632",NULL,NULL,"65","Screenteam",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1633",NULL,NULL,NULL,"Stolk","Rob",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1634",NULL,NULL,"65","Goed en Snel",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1635",NULL,NULL,NULL,"Vos","Marianne",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1636",NULL,NULL,NULL,"Stegmeijer","John",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1638",NULL,NULL,NULL,"Turnbull","Alan",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1639",NULL,NULL,NULL,"Pol","Hans",NULL,NULL,NULL,NULL,"1",NULL,"1","van der",NULL,NULL,"1",NULL,NULL
"1640",NULL,NULL,NULL,"Löb","Kurt",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1641",NULL,NULL,NULL,"Boom","Wilfred",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1642",NULL,NULL,NULL,"Bockting","Hans",,"0000-00-00","0000-00-00",,"1",NULL,"1",,,,"1","2009-01-15","Linda Kool"
"1644",NULL,NULL,"65","Drukkerij Wyt &amp; Zonen BV",,NULL,NULL,NULL,,NULL,NULL,"1",,NULL,NULL,"1","2006-09-06","Suzanne"
"1645",NULL,NULL,"86","Concertgebouwvrienden",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1647",NULL,NULL,NULL,"Ontwerpbureau Smidswater",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1649",NULL,NULL,NULL,"Anthone","Lauren",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1650",NULL,NULL,NULL,"Burns","Robert",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1651",NULL,NULL,NULL,"Leenhouts","Ton",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1652",NULL,NULL,"65","Hijbeek Offset",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1653",NULL,NULL,"65","A. van Orsouw",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1655",NULL,NULL,NULL,"Elzen","Rob",,"0000-00-00","0000-00-00",,"1",NULL,"1","van den",NULL,NULL,"1","2005-04-26","Trudi"
"1656",NULL,NULL,"65","Stiching COMU",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1657",NULL,NULL,NULL,"Stichting COMU",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1658",NULL,NULL,NULL,"Wagner","Marius",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1659",NULL,NULL,NULL,"Takes","Bob",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1660",NULL,NULL,"65","Grafisch Centrum",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1661",NULL,NULL,"65","Het Parool",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1662",NULL,NULL,"86","De Meervaart",,NULL,NULL,NULL,NULL,NULL,NULL,"1",,NULL,NULL,"1",NULL,NULL
"1663",NULL,NULL,NULL,"Smink","Ruud",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
"1664",NULL,NULL,NULL,"Ebben","Peter",NULL,NULL,NULL,NULL,"1",NULL,"1",,NULL,NULL,"1",NULL,NULL
