"id","volgorde","fk_rubriek_parent","fk_archief","toelichting","publiceren","naam","app_state","datum_gewijzigd","gewijzigd_door"
"1225",NULL,"1067","9",,"1","Rhône","1","2006-01-17","Karin"
"1226",NULL,"1067","9",,"1","Provence","1","2006-01-17","Karin"
"1227",NULL,"1067","9",,"1","Alsace","1","2006-01-17","Karin"
"1228",NULL,"1067","9",,"1","Val de Loire","1","2006-01-17","Karin"
"1229",NULL,"1197","9",,"1","Bonverre","1","2006-01-17","Karin"
"1230",NULL,"1236","9",,"1","Chianti Ruffino","1","2006-01-17","Karin"
"1232",NULL,"87","9",,"1","(Kerst)kaarten","1","2006-02-17","KvdH"
"1233",NULL,"1238","9",,"1","Prijscouranten en -lijsten","1","2006-01-25","Karin"
"1235",NULL,"1384","9",,"1","Wijnkaarten","1","2006-03-31","KvdH"
"1236",NULL,"1067","9",,"1","Italie","1","2006-01-18","Karin"
"1237",NULL,"1067","9",,"1","Champagne","1","2006-01-18","Karin"
"1238",NULL,"1066","9",,"1","Divers klein drukwerk","1","2006-03-31","KvdH"
"1239",NULL,"1384","9",,"1","Auberge De Kievit","1","2006-01-18","Karin"
"1242",NULL,"1079","4",,"1","Silco","1","2006-01-18","Trudi"
"1244",NULL,"1384","9",,"1","Restaurant Royal Arnhem","1","2006-01-18","Karin"
"1245",NULL,"1079","4",,"1","Remaco","1","2006-01-19","Trudi"
"1246",NULL,"1172","3",,"3","Boekverzorging","1","2007-03-05","KvdH"
"1247",NULL,"1172","3",,"3","Omslagillustraties","1","2007-03-05","KvdH"
"1248",NULL,"1079","4",,"1","Paul Schongs / Espa","1","2006-02-16","Trudi"
"1249",NULL,"1079","4",,"1","NV asfalt &amp; wegenbouwbedrijf Neuchatel","1","2006-01-23","Trudi"
"1250",NULL,"1171","3",,"3","Boeken, catalogi en tijdschriften","1","2006-01-23","Suzanne"
"1251",NULL,"1171","3",,"3","Omslagen","1","2006-01-23","Suzanne"
"1252",NULL,"1079","4",,"1","Bruynzeel","1","2006-01-23","Trudi"
"1253",NULL,"1171","3",,"3","Gedenkboeken","1","2006-01-23","Suzanne"
"1254",NULL,"1171","3",,"3","Klein drukwerk","1","2006-01-23","Suzanne"
"1255",NULL,"1171","3",,"3","Jaarverslagen","1","2006-01-23","Suzanne"
"1258",NULL,"1097","4",,"1","Stichting Architectenonderzoek Gebouwen Gezondheidszorg","1","2006-01-24","Trudi"
"1259",NULL,"1079","4",,"1","Federatie &quot;0&quot;","1","2006-01-24","Trudi"
"1260",NULL,"1200","9",,"1","Kaarten en etiketten","1","2006-01-31","Karin"
"1262",NULL,"1200","9",,"1","Prijscouranten en -lijsten","1","2006-01-25","Karin"
"1263",NULL,"1200","9",,"1","Folders en brochures","1","2006-01-24","Karin"
"1264",NULL,"1079","4",,"1","Boekhandel Robert Premsela","1","2006-01-24","Trudi"
"1265",NULL,"1079","4",,"1","Longines","1","2006-01-25","Trudi"
"1266",NULL,"1079","4",,"1","Stichting 1940-45","1","2006-01-25","Trudi"
"1267",NULL,"1079","4",,"1","Raad van Organisatie-adviesbureaus ROA","1","2006-01-26","Trudi"
"1268",NULL,"1200","9",,"1","Illustraties voor (wijn)kaarten en brochures, z.t.","1","2006-01-31","Karin"
"1269",NULL,NULL,"9",,"1","Publicaties","1","2006-01-27","Karin"
"1270",NULL,"1269","9",,"1","Sdu","1","2006-01-27","Karin"
"1271",NULL,"1066","9",,"1","Etiketten","1","2006-01-27","Karin"
"1272",NULL,"1066","9",,"1","Wijncatalogi","1","2006-01-31","Karin"
"1275",NULL,"1066","9",,"1","Huisstijl drukwerk","1","2006-03-31","KvdH"
"1276",NULL,"1238","9",,"1","Raambiljetten en display","1","2006-01-31","Karin"
"1277",NULL,"1238","9",,"1","Kerstkaarten","1","2006-01-31","Karin"
"1279",NULL,"1079","4",,"1","Uitgeverij De Driehoek","1","2006-01-31","Trudi"
"1280",NULL,"1079","4",,"1","Michael Cohn / Cohn Public Relations","1","2006-02-06","Trudi"
"1281",NULL,"1079","4",,"1","Staat Israel","1","2006-02-02","Trudi"
"1282",NULL,"235","10",,"1","Ridderschap Brattinga","1","2006-02-06","Trudi"
"1287",NULL,"2203","17",,"0","Stedelijk Van Abbemuseum","1","2007-11-07","KvdH"
"1288",NULL,"2203","17",,"1","1946, 1986 Stichting de Nieuwe Kerk","1","2007-11-07","KvdH"
"1289",NULL,"2203","17",,"0","Theater Carré","1","2007-11-05","KvdH"
"1290",NULL,"961","17",,"1","1945-1955","1","2007-11-05","KvdH"
"1291",NULL,"961","17",,"1","1956-1960","1","2006-02-08","Suzanne"
"1292",NULL,"961","17",,"1","1961-1965","1","2006-02-08","Suzanne"
"1293",NULL,"961","17",,"1","1966 - 1967 en 1969 - 1972","1","2007-11-07","KvdH"
"1296",NULL,"961","17",,"1","z.j.","1","2006-02-08","Suzanne"
"1297",NULL,"1206","4",,"1","Informatie en Communicatie Unie","1","2006-02-10","Trudi"
"1299",NULL,"1150","4",,"1","Logo","1","2006-02-10","Trudi"
"1300",NULL,"1150","4","<p></p><p>In deze rubriek staan die objecten die Otto Treumann niet ontworpen heeft, maar waarop wel zijn EL AL logo is toegepast.</p><p></p>","1","Logo-toepassingen","1","2006-02-27","Trudi"
"1301",NULL,"1150","4",,"1","Briefpapier en enveloppen","1","2006-02-10","Trudi"
"1302",NULL,"3011","12",,"1","Globe","1","2006-02-13","Suzanne"
"1303",NULL,"1079","4",,"1","Texis","1","2006-02-13","Trudi"
"1304",NULL,"1079","4",,"1","Molett","1","2006-02-13","Trudi"
"1305",NULL,"1079","4",,"1","Premsela Vonk BV","1","2006-02-13","Trudi"
"1306",NULL,"1079","4",,"1","Jasmin's agencies BV","1","2006-02-13","Trudi"
"1307",NULL,"1079","4",,"1","Oreon organisatieadviseurs","1","2006-02-13","Trudi"
"1308",NULL,"1079","4",,"1","Jäger's Bakkerijen","1","2006-02-13","Trudi"
"1309",NULL,"1079","4",,"1","F.C. Huijing C. Jzn.","1","2006-02-13","Trudi"
"1310",NULL,"1079","4",,"1","Maschinenfabrik Chur AG, MFC","1","2006-02-13","Trudi"
"1311",NULL,"1079","4",,"1","Sem Aardewerk interieurarchitect gkf","1","2006-02-13","Trudi"
"1312",NULL,"1079","4",,"1","Benno Premsela","1","2006-02-13","Trudi"
"1314",NULL,"1079","4",,"1","NV Nederlandsche Boeken - Import en Uitgeversmpij. / Van Ditmar","1","2006-02-14","Trudi"
"1315",NULL,"1079","4",,"1","Uitgeverij Frits Knuf en Hans Bloemendal","1","2006-02-14","Trudi"
"1316",NULL,"1079","4",,"1","Federatie der werkgeversorganisatiën in het boekdrukkersbedrijf","1","2006-02-14","Trudi"
"1317",NULL,"1079","4",,"1","Wereldbibliotheek NV","1","2006-02-14","Trudi"
"1318",NULL,"1079","4",,"1","De Arbeiderspers","1","2006-02-14","Trudi"
"1319",NULL,"1079","4",,"1","H.P. Leopold’s U.M.N.V.","1","2006-02-14","Trudi"
"1321",NULL,"1079","4",,"1","Uitgeverij Contact","1","2006-02-14","Trudi"
"1322",NULL,"1079","4",,"1","Elsevier","1","2006-02-14","Trudi"
"1329",NULL,"1083","4",,"1","Ex libris","1","2006-02-15","Trudi"
"1330",NULL,"1079","4",,"1","Wegea","1","2006-02-15","Trudi"
"1331",NULL,"1079","4",,"1","ALA","1","2006-02-15","Trudi"
"1332",NULL,"1079","4",,"1","Wizo-Nederland","1","2006-02-15","Trudi"
"1333",NULL,"1079","4",,"1","Israel toys and games","1","2006-02-15","Trudi"
"1334",NULL,"1083","4",,"1","Boeken, omslagen en tijdschriften","1","2006-02-15","Trudi"
"1335",NULL,"1083","4",,"1","Advertenties","1","2006-02-15","Trudi"
"1336",NULL,"1083","4",,"1","Affiches en kalenders","1","2006-02-22","Trudi"
"1337",NULL,"87","9",,"1","Boek(omslag)en","1","2006-02-17","KvdH"
"1338",NULL,"87","9",,"1","Folders en brochures","1","2006-02-17","KvdH"
"1339",NULL,"1083","4",,"1","Logo's","1","2006-02-22","Trudi"
"1340",NULL,"1083","4",,"1","Belettering","1","2006-02-22","Trudi"
"1341",NULL,"1083","4",,"1","Folders, kaarten en ander klein drukwerk","1","2006-02-22","Trudi"
"1346",NULL,"1150","4",,"1","Advertenties","1","2006-02-27","Trudi"
"1347",NULL,"1150","4",,"1","Folders, kaarten en ander klein drukwerk","1","2006-02-23","Trudi"
"1349",NULL,"2547","12",,"1","Affiches","1","2008-11-07","Bernadine Ypma"
"1351",NULL,"3016","12",,"1","Theater Carré","1","2006-03-08","Suzanne"
"1354",NULL,"3012","12",,"1","Kieler Woche","1","2006-03-09","Suzanne"
"1356",NULL,"3015","12",,"1","Stijkel &amp; Partners BV","1","2006-03-09","Suzanne"
"1357",NULL,"3012","12","<p>In deze rubriek bevinden zich stukken uit de periode vóór de oprichting van Total Design.</p>","1","Koornmarktspoort Kampen","1","2008-12-03","Maja Klooster"
"1359",NULL,"2596","12",,"1","Rothmans Foundation","1","2006-03-09","Suzanne"
"1362",NULL,"3014","12",,"1","Roland Rechtsschutz-Versicherungs-AG","1","2006-03-14","Suzanne"
"1365",NULL,"3012","12",,"1","Kunststichting Eindhoven","1","2006-03-15","Suzanne"
"1384",NULL,"1066","9",,"1","Drukwerk voor restaurants","1","2006-03-31","KvdH"
"1385",NULL,NULL,"9",,"1","Peugeot","1","2006-03-31","KvdH"
"1387",NULL,"1553","19",,"1","De Balie","1","2006-04-10","Trudi"
"1388",NULL,"1553","19",,"1","De Nederlandse Opera","1","2006-04-10","Trudi"
"1390",NULL,"1532","19","<p>Zie ook De Waarheid</p>","1","Communistische Partij Nederland CPN","1","2006-06-28","Suzanne"
"1392",NULL,"1553","19",,"1","Toneelgroep Sater","1","2006-04-10","Trudi"
"1394",NULL,"1806","19",,"1","Nederlandse Vrouwen Raad","1","2006-05-31","Trudi"
"1395",NULL,"1553","19",,"1","Het Zuidelijk Toneel","1","2006-05-17","Suzanne"
"1396",NULL,"1552","19",,"1","Amnesty International","1","2006-05-17","Suzanne"
"1397",NULL,"1553","19",,"1","Arti et Amicitiae","1","2006-05-17","Suzanne"
"1398",NULL,"1807","19",,"1","Gemeentelijke Bouw en Woningdienst Amsterdam","1","2007-03-06","KvdH"
"1399",NULL,"1804","19",,"1","Anti-Apartheids Beweging Nederland AABN / Stichting Culture in Another South Africa CASA","1","2006-08-08","Suzanne"
"1400",NULL,"1804","19",,"1","Afrikaans Nationaal Congres ANC","1","2006-05-22","Suzanne"
"1402",NULL,"1749","19",,"1","Algemene Studenten Vereniging Amsterdam ASVA","1","2006-06-06","Suzanne"
"1403",NULL,"1751","19",,"1","Algemeen Nederlands Jeugd Verbond ANJV","1","2006-05-22","Suzanne"
"1405",NULL,"1549","19",,"1","Akhnaton","1","2006-05-22","Suzanne"
"1406",NULL,"1552","19",,"1","5 mei comité / Nationale Viering Bevrijding","1","2006-05-23","Trudi"
"1407",NULL,"1553","19",,"1","De Beyerd","1","2006-05-23","Trudi"
"1411",NULL,"1552","19",,"1","Cinemathema","1","2006-05-23","Suzanne"
"1412",NULL,"1553","19",,"1","Centraal Museum","1","2006-05-23","Suzanne"
"1413",NULL,"1553","19",,"1","Dogtroep","1","2006-05-23","Suzanne"
"1415",NULL,"1552","19",,"1","Federatie Nederlandse Vakbeweging FNV","1","2006-05-23","Trudi"
"1416",NULL,"1552","19",,"1","Het Februari Herdenkingscomité","1","2006-05-23","Suzanne"
"1418",NULL,"1553","19",,"1","Museum Fodor","1","2006-05-23","Suzanne"
"1419",NULL,"1532","19",,"1","Groen Progressief Akkoord","1","2006-05-23","Suzanne"
"1421",NULL,"1553","19",,"1","N/Hollands Filmfestival","1","2006-06-28","Trudi"
"1422",NULL,"1805","19",,"1","De Hoeksteen","1","2006-05-23","Trudi"
"1433",NULL,"1806","19",,"1","Internationale Vrouwendag","1","2006-05-30","Trudi"
"1435",NULL,"1552","19",,"1","Landelijk Komitee van Schoolverlaters","1","2006-05-31","Trudi"
"1436",NULL,"1471","19",,"1","Medisch-comité Nederland-Vietnam","1","2006-05-31","Suzanne"
"1439",NULL,"1553","19",,"1","Theatergroep Maccus","1","2006-09-07","KvdH"
"1441",NULL,"1553","19",,"1","Mazzo","1","2006-05-31","Suzanne"
"1443",NULL,"1806","19",,"1","Nederlandse Vrouwen Beweging NVB","1","2006-05-31","Suzanne"
"1444",NULL,"1542","19",,"1","NVV Jongeren Contact","1","2006-05-31","Suzanne"
"1445",NULL,"1553","19",,"1","Nederlands Filminstituut NFI","1","2006-05-31","Trudi"
"1447",NULL,"1805","19",,"1","OBASA","1","2006-05-31","Trudi"
"1450",NULL,"1553","19",,"1","Theater UMUT","1","2006-07-03","Trudi"
"1451",NULL,"1751","19",,"1","Turkse Vrouwenvereniging in Nederland","1","2006-06-06","Trudi"
"1452",NULL,"1553","19",,"1","Stedelijk Museum Amsterdam","1","2006-06-06","Suzanne"
"1453",NULL,"1552","19",,"1","Transnational Institute","1","2006-06-06","Trudi"
"1454",NULL,"1552","19",,"1","Stedelijk Overleg Stadsvernieuwing SOS","1","2006-06-06","Suzanne"
"1455",NULL,"1749","19",,"1","SRVU","1","2006-06-06","Suzanne"
"1457",NULL,"1553","19",,"1","Het Nederlandse Postmuseum / PTT Museum","1","2006-06-06","Suzanne"
"1458",NULL,"1553","19",,"1","Paradiso","1","2006-06-06","Trudi"
"1460",NULL,"1553","19",,"1","Skrien","1","2006-06-06","Trudi"
"1461",NULL,"1553","19",,"1","Shaffy Theater","1","2006-06-06","Trudi"
"1462",NULL,"1471","19",,"1","TROLL","1","2006-06-06","Trudi"
"1463",NULL,"1807","19",,"1","Universiteit van Amsterdam","1","2006-06-12","Suzanne"
"1466",NULL,"1552","19",,"1","Werklozen Belangenvereniging Amsterdam WBVA","1","2006-06-12","Suzanne"
"1467",NULL,"1805","19",,"1","Woonlasten Overleg Nederland WON","1","2006-06-12","Suzanne"
"1468",NULL,"1532","19",,"1","Kunst en cultuur","1","2006-09-07","KvdH"
"1469",NULL,"1390","19","<p>Zie ook Communistische Partij Nederland CPN</p>","1","De Waarheid","1","2006-06-28","Suzanne"
"1471",NULL,NULL,"19",,"1","1972-1977 Gerrit Rietveld Academie","1","2007-05-02","KvdH"
"1472",NULL,"1553","19",,"1","De Vleeshal","1","2006-06-14","Suzanne"
"1473",NULL,"1471","19",,"1","Tstort","1","2006-06-19","Trudi"
"1474",NULL,"1553","19",,"1","Nederlands Theater Instituut","1","2006-06-20","Trudi"
"1475",NULL,"1553","19",,"1","Amsterdam culturele hoofdstad van Europa 1987","1","2006-06-20","Suzanne"
"1476",NULL,"1553","19",,"1","Rotterdamse Kunststichting","1","2006-06-20","Trudi"
"1477",NULL,"1553","19",,"1","De Rotterdamse Schouwburg","1","2006-06-20","Trudi"
"1478",NULL,"1415","19",,"1","Kunstenbond FNV","1","2006-06-20","Suzanne"
"1479",NULL,"1553","19",,"1","De Moor","1","2006-06-26","Suzanne"
"1481",NULL,"1553","19",,"1","Briefpapier en logo's","1","2006-09-07","KvdH"
"1482",NULL,"1553","19",,"1","De kunstbus voor senioren","1","2006-06-26","Suzanne"
"1483",NULL,"1553","19","<p>Later gefuseerd met De Balie</p>","1","De Populier","1","2006-06-27","Trudi"
"1484",NULL,"1415","19",,"1","Vrouwenbond FNV","1","2006-06-28","Trudi"
"1485",NULL,"1806","19",,"1","Internationaal Archief voor de Vrouwenbeweging","1","2006-06-28","Trudi"
"1486",NULL,"1553","19",,"1","Commissie voor de Collectieve Propaganda van het Nederlandse Boek CPNB","1","2006-06-28","Suzanne"
"1487",NULL,"1552","19",,"1","Stichting Voor het Kind","1","2006-06-28","Trudi"
"1488",NULL,"1553","19",,"1","Orkest De Volharding","1","2006-09-07","KvdH"
"1490",NULL,"1806","19",,"1","Comité Vrouwen Blijven Eisen","1","2006-07-03","Suzanne"
"1492",NULL,"1806","19",,"1","Comité Wij Vrouwen Eisen","1","2006-07-03","Suzanne"
"1493",NULL,"1553","19",,"1","Nekeman Produkties","1","2006-07-03","Trudi"
"1494",NULL,"1553","19",,"1","Vereniging Amsterdamse Blaaskompagnie","1","2006-07-04","Suzanne"
"1496",NULL,"1553","19",,"1","Begegnung mit den Niederlanden. München 1989","1","2006-07-04","Trudi"
"1497",NULL,"1553","19",,"1","Wo nicht nur die Tulpen blühen","1","2006-07-04","Trudi"
"1498",NULL,"1553","19",,"1","Holanda en Sevilla","1","2006-07-04","Trudi"
"1499",NULL,"1553","19",,"1","Century 87","1","2006-07-04","Trudi"
"1500",NULL,"1807","19",,"1","Vrouw en Rijk","1","2006-07-04","Trudi"
"1501",NULL,"1553","19",,"1","Stichting Fonds voor Beeldende Kunsten Vormgeving en Bouwkunst, Fonds BKVB","1","2006-08-21","Trudi"
"1502",NULL,"1552","19",,"1","El Salvador Comité","1","2006-07-10","Suzanne"
"1503",NULL,"1552","19",,"1","Associatie voor herverdeling van betaalde en onbetaalde arbeid","1","2006-07-10","Suzanne"
"1504",NULL,"1553","19",,"1","Stichting Pensioenfonds voor Kunst en Cultuur","1","2006-07-10","Suzanne"
"1505",NULL,NULL,"19",,"1","Verzameld materiaal","1","2006-09-07","KvdH"
"1507",NULL,"1515","19","<p></p><p>Centraal Museum Utrecht, 1993</p><p></p>","1","Tentoonstelling Beeld tegen Beeld Wild Plakken","1","2006-09-07","KvdH"
"1508",NULL,"1412","19",,"1","Nachtregels","1","2006-07-13","Trudi"
"1509",NULL,"1553","19",,"1","Cinemien","1","2006-07-13","Trudi"
"1510",NULL,"1807","19",,"1","Dienst voor Esthetische Vormgeving PTT / KPN","1","2006-08-17","Trudi"
"1511",NULL,"1515","19",,"1","Correspondentie","1","2006-09-07","KvdH"
"1512",NULL,"1553","19",,"1","Lisa Couwenbergh","1","2006-07-19","Suzanne"
"1513",NULL,"1505","19",,"1","Beeldmateriaal","1","2006-09-07","KvdH"
"1514",NULL,"1515","19","<p></p><p>Betrekking hebbende op meerdere opdrachten of persfoto's<br /></p><p></p>","1","Beeldmateriaal","1","2007-03-06","KvdH"
"1515",NULL,NULL,"19",,"1","1981 - 1993 (ca.) Collectief Wild Plakken","1","2007-05-02","KvdH"
"1517",NULL,"1515","19",,"1","Opdracht voor de Nederlandsche Bank (R. Schröder)","1","2007-05-02","KvdH"
"1519",NULL,"1553","19",,"1","Theaterproduktie Zolang je zwijgt","1","2006-09-07","KvdH"
"1520",NULL,"1553","19",,"1","Prix de Rome","1","2006-08-07","Suzanne"
"1522",NULL,"1805","19",,"1","Landelijke Organisatie Belangengroepen Huisvesting LOBH","1","2006-08-08","Trudi"
"1524",NULL,"1552","19",,"1","Jongerenorganisatie tegen opkomend fascisme JOF","1","2006-08-09","Suzanne"
"1525",NULL,"1471","19",,"1","Hoger Beroeps Onderwijs HBO","1","2006-08-14","Trudi"
"1526",NULL,"1552","19",,"1","Stedelijk Initiatief Komitee voor de Kinderopvang","1","2006-09-07","KvdH"
"1527",NULL,"1749","19",,"1","Landelijke Studentenvereniging Kunstonderwijs LSK","1","2006-08-09","Trudi"
"1530",NULL,"1751","19",,"1","Aktiedrukwerk voor behoud van werkgelegenheid","1","2007-03-06","KvdH"
"1531",NULL,"1532","19",,"1","Buitenland","1","2006-09-07","KvdH"
"1532",NULL,"1515","19",,"1","Politiek en actie-drukwerk","1","2007-03-06","KvdH"
"1533",NULL,"1532","19",,"1","Kernwapens","1","2006-09-07","KvdH"
"1536",NULL,"1515","19",,"1","Eigen uitgaven","1","2007-03-06","KvdH"
"1537",NULL,"1471","19",,"1","HTS-unie","1","2006-08-16","Suzanne"
"1538",NULL,"1553","19",,"1","Nederlands Instituut voor Kunsteducatie LOKV","1","2006-08-21","Trudi"
"1542",NULL,"1751","19",,"1","NVV","1","2006-08-28","Trudi"
"1544",NULL,"1536","19",,"1","Publicatie Wild Plakken / Hard Werken","1","2007-05-02","KvdH"
"1545",NULL,"1553","19",,"1","Theo van Doesburg Stichting","1","2006-09-04","Suzanne"
"1546",NULL,NULL,"19",,"1","Archiefmateriaal Rob Schröder","1","2007-02-13","KvdH"
"1547",NULL,"1553","19",,"1","Dick Elffers &amp; de kunsten","1","2006-12-05","Mark"
"1548",NULL,"1505","19",,"0","Kranten","1","2007-05-02","KvdH"
"1549",NULL,"1505","19",,"1","Affiches","1","2006-09-12","Trudi"
"1552",NULL,"1532","19",,"1","Maatschappelijk en politiek","1","2006-09-07","KvdH"
"1553",NULL,"1515","19",,"1","Opdrachten voor de culturele sector","1","2007-03-06","KvdH"
"1558",NULL,"1553","19",,"1","Diverse culturele opdrachten","1","2006-09-07","KvdH"
"1559",NULL,"1552","19",,"1","Diverse maatschappelijke en politieke opdrachten","1","2006-09-07","KvdH"
"1561",NULL,"1505","19",,"1","Klein drukwerk","1","2006-09-12","Trudi"
"1562",NULL,"1505","19",,"1","Tijdschriften","1","2006-09-12","Suzanne"
"1566",NULL,"1888","20",,"1","Donemus","1","2006-10-10","Suzanne"
"1569",NULL,"1890","20",,"1","Stichting Architectuur Museum Amsterdam","1","2006-10-10","Trudi"
"1570",NULL,"1888","20",,"1","Federatie der Werkgeversorganisatiën in het Boekdrukkersbedrijf","1","2006-10-10","Suzanne"
"1571",NULL,"1888","20",,"1","Comité Picasso","1","2006-10-10","Trudi"
"1572",NULL,"1888","20",,"1","Galerie d'Eendt","1","2007-04-04","Britt Grootes"
"1573",NULL,"1890","20",,"1","Stichting Nederlands Filmmuseum","1","2006-10-10","Suzanne"
"1574",NULL,"1888","20",,"1","Fraay en Korper NV","1","2006-10-10","Suzanne"
"1575",NULL,"1888","20",,"1","Fasson","1","2006-10-10","Suzanne"
"1576",NULL,"1888","20",,"1","Museum Fodor","1","2007-04-03","Britt Grootes"
"1577",NULL,"1888","20",,"1","Gemeente 's-Hertogenbosch","1","2006-10-11","Trudi"
"1578",NULL,"1888","20",,"1","Meubelfabriek Fristho NV","1","2006-10-11","Suzanne"
"1579",NULL,"1888","20",,"1","Hurlebath+Co.","1","2006-10-11","Trudi"
"1580",NULL,"1888","20",,"1","Stichting Internationaal Toonkunstenaars Centrum Eduard van Beinum","1","2006-10-11","Suzanne"
"1581",NULL,"1888","20",,"1","IBB Houttechniek","1","2006-10-11","Suzanne"
"1582",NULL,"1888","20",,"1","Dick Holthaus","1","2006-10-11","Trudi"
"1583",NULL,"1890","20",,"1","International Food Association IFA","1","2006-10-11","Suzanne"
"1584",NULL,"1890","20",,"1","Holland Festival","1","2006-10-11","Trudi"
"1585",NULL,"1890","20",,"1","Olivetti","1","2006-10-11","Trudi"
"1586",NULL,"1888","20",,"1","Honeywell","1","2006-10-12","Trudi"
"1587",NULL,"1888","20",,"1","Halbertsma NV","1","2006-10-12","Trudi"
"1588",NULL,"1890","20",,"1","Koninklijke Nederlandse Jaarbeurs","1","2006-10-12","Trudi"
"1589",NULL,"1888","20",,"1","Drukkerij W.C. den Ouden","1","2007-04-03","Britt Grootes"
"1590",NULL,"1922","20",,"1","Alexander Orlow","1","2006-10-12","Trudi"
"1591",NULL,"1890","20",,"1","OGEM","1","2006-10-12","Trudi"
"1592",NULL,"1888","20",,"1","International Business Machines NV IBM","1","2007-04-20","Maja Klooster"
"1593",NULL,"1888","20",,"1","Internationaal Rayon Verkoopkantoor","1","2007-04-04","Britt Grootes"
"1595",NULL,"1890","20",,"1","Jacobus Boelen","1","2006-10-17","Trudi"
"1596",NULL,"1890","20",,"1","Bruynzeel 1963 - 1966","1","2007-02-06","KvdH"
"1597",NULL,"1888","20",,"1","Galerie im Hause Behr","1","2006-10-23","Trudi"
"1598",NULL,"1890","20",,"1","Uitgeverij Bijleveld","1","2006-10-23","Trudi"
"1599",NULL,"1888","20",,"1","Stedelijk Van Abbemuseum","1","2006-10-24","Trudi"
"1600",NULL,"1890","20",,"1","Amsterdams Historisch Museum","1","2006-10-25","Trudi"
"1601",NULL,"1890","20",,"1","Al Futtaim","1","2006-10-25","Trudi"
"1602",NULL,"1890","20",,"1","Harry N. Abrams NV","1","2006-10-26","Trudi"
