"rol","fk_persoon_instelling","fk_object"
"0","3271","13128"
"0","3271","13452"
"0","3271","13455"
"0","3271","13458"
"0","3273","13080"
"0","3274","13081"
"0","3277","13084"
"0","3277","13085"
"0","3279","13086"
"0","3281","13087"
"0","3281","15475"
"0","3282","13088"
"0","3283","13089"
"0","3284","13090"
"0","3284","13091"
"0","3285","13092"
"0","3285","13692"
"0","3286","13093"
"0","3286","13095"
"0","3286","13097"
"0","3287","13094"
"0","3287","13096"
"0","3287","13099"
"0","3289","13101"
"0","3289","13485"
"0","3290","13102"
"0","3291","13103"
"0","3291","13105"
"0","3291","13106"
"0","3294","13108"
"0","3294","13111"
"0","3294","13113"
"0","3296","13114"
"0","3298","13120"
"0","3298","13121"
"0","3298","13123"
"0","3298","13124"
"0","3298","13356"
"0","3298","13527"
"0","3304","13122"
"0","3305","13125"
"0","3305","13126"
"0","3305","13127"
"0","3305","13129"
"0","3305","13130"
"0","3305","13131"
"0","3305","13133"
"0","3305","13134"
"0","3305","13704"
"0","3305","13705"
"0","3305","13706"
"0","3305","13707"
"0","3305","13708"
"0","3309","13132"
"0","3309","13449"
"0","3310","13135"
"0","3310","13136"
"0","3310","13137"
"0","3310","13682"
"0","3311","13138"
"0","3312","13139"
"0","3313","13141"
"0","3314","13066"
"0","3314","13142"
"0","3314","13463"
"0","3314","13466"
"0","3314","13467"
"0","3315","13143"
"0","3315","13148"
"0","3315","13534"
"0","3315","13537"
"0","3317","13152"
"0","3317","13153"
"0","3317","13230"
"0","3317","13233"
"0","3318","13154"
"0","3318","13155"
"0","3318","13768"
"0","3319","13156"
"0","3320","13157"
"0","3320","13159"
"0","3321","13158"
"0","3322","13160"
"0","3322","13828"
"0","3324","13163"
"0","3325","13165"
"0","3326","13164"
"0","3326","13194"
"0","3326","13206"
"0","3327","13166"
"0","3328","13167"
"0","3329","13170"
"0","3330","13172"
"0","3330","13757"
"0","3331","13173"
"0","3331","13174"
"0","3331","13176"
"0","3331","13177"
"0","3331","13178"
"0","3331","13179"
"0","3331","13180"
"0","3331","13478"
"0","3332","13190"
"0","3333","13191"
"0","3334","13193"
"0","3334","13227"
"0","3335","13196"
"0","3335","13197"
"0","3335","13198"
"0","3336","13199"
"0","3336","13200"
"0","3336","13201"
"0","3336","13202"
"0","3336","13203"
"0","3336","13204"
"0","3336","13205"
"0","3336","13207"
"0","3336","13686"
"0","3337","13208"
"0","3338","13209"
"0","3338","13211"
"0","3338","13212"
"0","3338","13213"
"0","3338","13214"
"0","3338","13215"
"0","3338","13217"
"0","3338","13408"
"0","3338","13410"
"0","3338","13412"
"0","3338","13413"
"0","3338","13791"
"0","3348","13286"
"0","3348","13528"
"0","3351","13363"
"0","3351","13846"
"0","3355","12946"
"0","3355","13393"
"0","3355","13394"
"0","3355","13514"
"0","3355","13588"
"0","3356","13029"
"0","3356","13411"
"0","3360","13431"
"0","3360","13432"
"0","3361","13439"
"0","3366","13459"
"0","3366","13461"
"0","3366","13462"
"0","3368","13479"
"0","3368","13480"
"0","3370","13508"
"0","3371","13511"
"0","3372","13512"
"0","3374","13513"
"0","3374","13515"
"0","3374","13516"
"0","3374","19138"
"0","3375","13525"
"0","3375","13642"
"0","3376","13529"
"0","3376","13530"
"0","3376","13638"
"0","3377","13549"
"0","3378","13586"
"0","3378","19113"
"0","3382","13589"
"0","3382","13590"
"0","3383","13591"
"0","3383","13592"
"0","3383","13593"
"0","3384","13608"
"0","3385","13609"
"0","3386","13610"
"0","3386","21810"
"0","3387","13611"
"0","3388","13614"
"0","3390","13617"
"0","3392","13624"
"0","3393","13628"
"0","3397","13644"
"0","3398","12970"
"0","3398","13645"
"0","3398","13650"
"0","3398","13652"
"0","3398","13656"
"0","3400","13646"
"0","3401","13677"
"0","3402","13100"
"0","3402","13687"
"0","3403","13690"
"0","3404","13693"
"0","3404","13694"
"0","3404","13758"
"0","3404","13759"
"0","3405","13702"
"0","3406","13693"
"0","3406","13694"
"0","3406","13712"
"0","3406","13713"
"0","3406","13723"
"0","3406","13759"
"0","3406","13760"
"0","3406","13761"
"0","3406","13763"
"0","3406","13765"
"0","3406","13769"
"0","3407","13714"
"0","3407","13844"
"0","3408","13718"
"0","3410","13729"
"0","3412","13739"
"0","3413","13742"
"0","3414","13743"
"0","3415","13747"
"0","3416","13751"
"0","3416","13753"
"0","3417","13786"
"0","3419","13450"
"0","3419","13587"
"0","3419","13802"
"0","3421","13804"
"0","3422","13821"
"0","3423","13822"
"0","3424","13824"
"0","3424","13825"
"0","3425","13826"
"0","3426","13827"
"0","3428","13830"
"0","3431","13833"
"0","3432","13835"
"0","3433","13836"
"0","3437","3712"
"0","3438","11618"
"0","3440","5302"
"0","3441","4135"
"0","3443","3810"
"0","3443","3815"
"0","3444","13596"
"0","3444","13630"
"0","3444","13837"
"0","3444","15277"
"0","3444","15278"
"0","3444","15280"
"0","3444","15281"
"0","3444","15282"
"0","3445","3942"
"0","3446","4122"
"0","3448","3766"
"0","3448","3770"
"0","3448","3775"
"0","3449","13890"
"0","3449","13891"
"0","3449","13894"
"0","3450","13895"
"0","3452","13898"
"0","3452","13901"
"0","3453","13912"
"0","3453","13913"
"0","3453","18365"
"0","3454","13919"
"0","3454","13923"
"0","3454","14328"
"0","3455","13927"
"0","3455","13928"
"0","3455","13931"
"0","3455","13932"
"0","3455","13934"
"0","3455","13935"
"0","3455","13937"
"0","3455","13938"
"0","3455","13941"
"0","3456","13945"
"0","3456","13948"
"0","3457","13950"
"0","3457","13952"
"0","3457","13953"
"0","3457","13955"
"0","3458","13951"
"0","3458","13954"
"0","3458","14027"
"0","3459","13956"
"0","3460","13958"
"0","3460","13961"
"0","3460","13964"
"0","3460","15169"
"0","3461","13967"
"0","3461","13968"
"0","3462","13969"
"0","3462","13970"
"0","3464","13986"
"0","3464","13987"
"0","3464","18390"
"0","3465","13990"
"0","3465","13991"
"0","3465","18521"
"0","3468","14028"
"0","3468","18663"
"0","3468","18741"
"0","3469","14064"
"0","3469","18889"
"0","3470","14065"
"0","3471","14066"
"0","3471","20953"
"0","3471","20997"
"0","3471","21001"
"0","3472","14067"
"0","3473","14068"
"0","3473","20954"
"0","3474","14069"
"0","3474","14070"
"0","3475","14073"
"0","3475","14074"
"0","3475","14075"
"0","3475","14076"
"0","3475","14077"
"0","3477","14123"
"0","3477","14124"
"0","3477","14125"
"0","3477","14126"
"0","3477","14127"
"0","3477","14913"
"0","3477","18920"
"0","3477","18921"
"0","3479","14133"
"0","3479","18786"
"0","3479","28569"
"0","3479","28870"
"0","3480","14138"
"0","3481","14144"
"0","3482","14158"
"0","3484","14160"
"0","3485","14161"
"0","3485","14162"
"0","3485","14163"
"0","3485","14164"
"0","3485","14165"
"0","3485","14166"
"0","3485","22697"
"0","3486","14169"
"0","3486","14170"
"0","3486","14171"
"0","3486","14172"
"0","3487","14175"
"0","3487","14176"
"0","3487","14177"
"0","3488","14179"
"0","3489","14180"
"0","3490","14189"
"0","3493","14201"
"0","3493","14202"
"0","3493","14203"
"0","3493","14204"
"0","3493","14205"
"0","3494","14208"
"0","3494","14209"
"0","3494","14210"
"0","3494","14211"
"0","3495","14222"
"0","3496","14234"
"0","3497","14235"
"0","3498","14237"
"0","3498","18840"
"0","3499","14240"
"0","3499","14241"
"0","3500","14242"
"0","3500","20951"
"0","3501","14243"
"0","3501","18530"
"0","3502","14245"
"0","3503","14268"
"0","3503","14269"
"0","3503","14270"
"0","3503","14271"
"0","3503","14272"
"0","3503","14273"
"0","3503","14274"
"0","3503","14275"
"0","3503","14276"
"0","3503","14279"
"0","3503","14355"
"0","3503","20984"
"0","3504","14285"
"0","3504","18975"
"0","3504","18976"
"0","3505","14287"
"0","3505","14288"
"0","3506","12661"
"0","3506","14289"
"0","3506","14290"
"0","3506","14291"
"0","3506","14292"
"0","3506","14293"
"0","3506","14294"
"0","3506","14295"
"0","3507","14300"
"0","3507","14301"
"0","3507","14302"
"0","3507","14303"
"0","3511","14327"
"0","3512","14329"
"0","3513","14540"
"0","3514","14341"
"0","3514","14342"
"0","3529","12752"
"0","3529","18811"
"0","3534","14462"
"0","3534","20952"
"0","3534","24454"
"0","3535","14464"
"0","3536","14465"
"0","3536","14466"
"0","3536","14468"
"0","3536","14469"
"0","3536","14470"
"0","3536","14471"
"0","3536","14472"
"0","3536","14473"
"0","3536","14474"
"0","3536","14475"
"0","3536","14476"
"0","3536","14478"
"0","3536","14480"
"0","3536","14482"
"0","3536","14484"
"0","3536","14494"
"0","3536","14555"
"0","3536","18649"
"0","3536","18721"
"0","3536","18722"
"0","3539","14477"
"0","3539","14479"
"0","3539","14481"
"0","3539","14483"
"0","3539","14505"
"0","3539","19419"
"0","3539","19421"
"0","3539","19423"
"0","3539","19425"
"0","3539","19426"
"0","3539","19430"
"0","3539","19432"
"0","3539","19433"
"0","3539","19568"
"0","3539","19569"
"0","3539","19571"
"0","3539","19572"
"0","3539","19579"
"0","3539","24655"
"0","3539","24659"
"0","3540","14484"
"0","3540","14494"
"0","3540","14555"
"0","3540","18649"
"0","3540","18721"
"0","3540","18722"
"0","3546","14503"
"0","3546","14510"
"0","3546","14511"
"0","3546","14512"
"0","3546","24431"
"0","3546","24433"
"0","3546","24434"
"0","3546","24435"
"0","3549","14513"
"0","3552","1569"
"0","3552","14521"
"0","3553","14522"
"0","3553","24463"
"0","3558","14523"
"0","3560","14524"
"0","3561","14527"
"0","3561","24461"
"0","3563","14528"
"0","3564","14530"
"0","3566","14533"
"0","3566","24644"
"0","3567","14534"
"0","3568","14559"
"0","3570","14547"
"0","3574","14549"
"0","3574","24437"
"0","3574","24450"
"0","3574","24451"
"0","3575","14554"
"0","3576","14558"
"0","3576","18678"
"0","3577","14560"
"0","3578","14561"
"0","3582","14596"
"0","3594","14691"
"0","3594","14694"
"0","3600","14743"
"0","3600","15070"
"0","3600","15072"
"0","3600","18910"
"0","3600","18911"
"0","3600","18912"
"0","3600","18913"
"0","3600","18914"
"0","3600","19236"
"0","3600","19402"
"0","3603","14746"
"0","3606","14752"
"0","3609","14759"
"0","3615","14764"
"0","3615","14765"
"0","3615","14768"
"0","3615","14770"
"0","3615","14774"
"0","3615","14775"
"0","3615","14779"
"0","3615","14785"
"0","3615","16395"
"0","3615","16396"
"0","3615","16398"
"0","3615","16399"
"0","3615","19507"
"0","3615","19509"
"0","3615","19512"
"0","3615","19516"
"0","3615","19524"
"0","3615","19527"
"0","3615","19529"
"0","3615","19530"
"0","3615","19592"
"0","3616","13482"
"0","3618","14787"
"0","3619","14791"
"0","3622","14810"
"0","3622","19433"
"0","3622","19435"
"0","3622","19438"
"0","3622","19595"
"0","3622","19596"
"0","3625","14823"
"0","3628","14827"
"0","3631","14828"
"0","3631","18905"
"0","3632","14829"
"0","3632","18326"
"0","3632","18329"
"0","3633","14830"
"0","3633","17886"
"0","3635","14834"
"0","3636","14835"
"0","3636","15356"
"0","3636","18615"
"0","3636","18622"
"0","3636","18623"
"0","3638","14840"
"0","3638","14841"
"0","3640","14844"
"0","3642","14849"
"0","3642","14851"
"0","3642","14853"
"0","3642","18327"
"0","3649","14882"
"0","3652","14889"
"0","3654","14891"
"0","3654","17850"
"0","3655","14899"
"0","3655","18219"
"0","3656","18931"
"0","3657","14907"
"0","3657","14909"
"0","3658","12436"
"0","3658","12437"
"0","3659","14927"
"0","3660","14952"
"0","3660","15089"
"0","3660","18614"
"0","3662","14963"
"0","3663","15000"
"0","3663","15001"
"0","3663","15002"
"0","3663","15004"
"0","3663","18746"
"0","3664","15007"
"0","3664","15009"
"0","3665","15015"
"0","3665","18527"
"0","3666","15016"
"0","3666","15143"
"0","3667","15092"
"0","3667","15093"
"0","3668","15021"
"0","3670","15024"
"0","3678","15054"
"0","3678","15055"
"0","3678","19788"
"0","3683","15075"
"0","3689","15082"
"0","3689","15083"
"0","3695","15087"
"0","3696","15088"
"0","3696","18894"
"0","3697","15091"
"0","3698","15094"
"0","3699","15095"
"0","3699","15096"
"0","3699","15099"
"0","3699","15100"
"0","3699","15101"
"0","3699","15102"
"0","3700","15110"
"0","3700","16946"
"0","3701","15111"
"0","3701","15112"
"0","3701","15113"
"0","3701","15114"
"0","3701","15115"
"0","3701","15116"
"0","3701","15117"
"0","3701","15118"
"0","3701","15120"
"0","3701","15121"
"0","3701","15122"
"0","3701","20967"
"0","3701","20969"
"0","3702","15112"
"0","3702","15113"
"0","3702","15114"
"0","3702","15115"
"0","3702","20969"
"0","3703","15123"
"0","3704","15127"
"0","3705","15128"
"0","3706","15129"
"0","3708","18776"
"0","3708","24663"
"0","3708","24664"
"0","3709","15133"
"0","3711","15138"
"0","3713","15139"
"0","3713","21038"
"0","3714","15140"
"0","3715","15144"
"0","3716","15148"
"0","3720","15149"
"0","3722","15153"
"0","3724","15153"
"0","3725","15154"
"0","3727","15156"
"0","3727","18598"
"0","3729","15158"
"0","3731","15159"
"0","3732","15161"
"0","3732","18586"
"0","3734","15159"
"0","3734","15162"
"0","3735","15166"
"0","3735","18610"
"0","3737","15186"
"0","3737","15187"
"0","3737","15188"
"0","3737","15194"
"0","3737","15195"
"0","3737","15198"
"0","3737","15254"
"0","3737","15419"
"0","3739","15195"
"0","3740","15201"
"0","3740","15202"
"0","3740","15203"
"0","3740","15204"
"0","3740","15205"
"0","3740","15206"
"0","3740","15207"
"0","3740","15245"
"0","3740","15246"
"0","3740","15260"
"0","3740","15287"
"0","3740","15296"
"0","3740","15297"
"0","3745","15433"
"0","3749","15211"
"0","3749","15212"
"0","3749","15468"
"0","3749","23940"
"0","3749","23945"
"0","3749","23949"
"0","3749","23952"
"0","3749","24089"
"0","3749","24090"
"0","3749","24091"
"0","3749","24092"
"0","3749","24095"
"0","3749","24099"
"0","3749","24101"
"0","3749","24105"
"0","3749","24107"
"0","3749","24110"
"0","3749","24112"
"0","3749","24114"
"0","3749","24128"
"0","3749","24129"
"0","3749","24148"
"0","3750","15214"
"0","3750","15221"
"0","3750","15345"
"0","3750","15492"
"0","3754","15216"
"0","3754","17176"
"0","3761","15218"
"0","3769","15435"
"0","3769","15523"
"0","3769","15537"
"0","3772","15222"
"0","3772","15225"
"0","3772","15240"
"0","3772","15276"
"0","3772","21942"
"0","3772","21943"
"0","3779","15232"
"0","3780","15235"
"0","3780","15244"
"0","3780","15282"
"0","3786","15239"
"0","3786","23114"
"0","3786","23116"
"0","3786","23117"
"0","3786","23118"
"0","3786","23119"
"0","3786","24501"
"0","3786","24502"
"0","3786","24503"
"0","3786","24504"
"0","3794","23617"
"0","3794","24476"
"0","3795","15251"
"0","3799","15261"
"0","3799","15262"
"0","3799","15264"
"0","3799","15266"
"0","3799","15288"
"0","3799","15289"
"0","3799","15292"
"0","3799","15293"
"0","3799","15295"
"0","3799","15486"
"0","3807","15275"
"0","3807","28975"
"0","3807","28976"
"0","3807","28977"
"0","3807","28978"
"0","3807","28979"
"0","3807","28980"
"0","3807","28981"
"0","3807","28982"
"0","3807","28983"
"0","3814","15298"
"0","3818","15300"
"0","3820","15301"
"0","3823","15303"
"0","3824","15306"
"0","3827","15316"
"0","3827","15317"
"0","3827","15321"
"0","3827","19098"
"0","3827","19099"
"0","3830","15324"
"0","3830","15325"
"0","3830","28882"
"0","3831","15326"
"0","3831","15334"
"0","3832","15328"
"0","3833","15329"
"0","3836","15329"
"0","3842","15338"
"0","3842","15342"
"0","3842","15531"
"0","3845","15345"
"0","3847","15350"
"0","3847","16445"
"0","3847","16454"
"0","3851","15360"
"0","3851","15545"
"0","3852","15365"
"0","3856","15371"
"0","3860","1569"
"0","3860","15376"
"0","3860","15377"
"0","3860","15378"
"0","3860","15506"
"0","3862","15382"
"0","3863","15397"
"0","3863","15398"
"0","3863","15399"
"0","3863","15401"
"0","3863","15403"
"0","3863","15404"
"0","3863","15405"
"0","3863","15406"
"0","3863","15407"
"0","3863","15408"
"0","3863","15527"
"0","3863","15528"
"0","3863","28749"
"0","3869","15412"
"0","3869","15413"
"0","3869","15414"
"0","3869","21716"
"0","3872","15415"
"0","3873","15420"
"0","3873","23415"
"0","3874","15421"
"0","3874","15422"
"0","3875","15428"
"0","3876","15429"
"0","3876","28754"
"0","3877","15430"
"0","3878","15434"
"0","3879","15436"
"0","3880","15437"
"0","3882","15445"
"0","3882","15446"
"0","3883","15449"
"0","3884","15451"
"0","3885","15453"
"0","3886","15455"
"0","3887","15456"
"0","3890","15483"
"0","3890","23126"
"0","3890","23882"
"0","3890","23933"
"0","3891","15484"
"0","3895","15488"
"0","3895","15489"
"0","3895","15490"
"0","3896","15493"
"0","3897","15495"
"0","3897","23660"
"0","3897","23662"
"0","3897","23663"
"0","3898","24538"
"0","3904","15498"
"0","3907","15513"
"0","3908","15539"
"0","3909","15473"
"0","3911","15552"
"0","3912","15560"
"0","3914","15709"
"0","3914","15711"
"0","3914","15741"
"0","3914","15751"
"0","3914","15752"
"0","3914","15754"
"0","3914","15758"
"0","3914","15767"
"0","3914","15771"
"0","3914","15775"
"0","3914","15778"
"0","3914","15781"
"0","3914","15875"
"0","3914","15883"
"0","3914","15954"
"0","3914","16915"
"0","3914","16990"
"0","3914","16994"
"0","3914","17015"
"0","3914","17171"
"0","3914","20467"
"0","3919","15687"
"0","3919","15688"
"0","3919","15689"
"0","3919","15690"
"0","3919","15691"
"0","3919","15692"
"0","3919","15693"
"0","3919","15695"
"0","3919","15715"
"0","3919","15716"
"0","3919","15719"
"0","3919","23401"
"0","3929","16892"
"0","3934","15723"
"0","3934","15724"
"0","3934","15728"
"0","3934","15729"
"0","3938","15731"
"0","3941","15732"
"0","3941","15738"
"0","3944","15739"
"0","3944","15740"
"0","3944","15743"
"0","3944","15749"
"0","3944","15757"
"0","3944","15763"
"0","3944","15769"
"0","3944","15772"
"0","3944","15774"
"0","3944","15785"
"0","3944","15790"
"0","3944","15791"
"0","3944","15793"
"0","3960","3929"
"0","3960","15755"
"0","3960","15770"
"0","3960","15782"
"0","3960","15783"
"0","3960","15794"
"0","3960","15935"
"0","3960","16596"
"0","3960","16983"
"0","3960","18751"
"0","3960","23282"
"0","3964","15797"
"0","3964","15799"
"0","3965","15801"
"0","3965","15802"
"0","3965","15803"
"0","3965","15808"
"0","3965","15809"
"0","3965","15810"
"0","3968","15815"
"0","3968","15817"
"0","3968","15819"
"0","3971","15823"
"0","3972","15826"
"0","3974","15831"
"0","3974","15832"
"0","3974","15833"
"0","3974","15834"
"0","3984","15839"
"0","3984","15840"
"0","3984","15841"
"0","3984","15843"
"0","3984","15847"
"0","3992","15842"
"0","3992","15844"
"0","3992","15845"
"0","3992","15846"
"0","3992","15849"
"0","3992","16677"
"0","3992","17380"
"0","3997","15856"
"0","3997","16673"
"0","3997","16674"
"0","3998","15865"
"0","3998","15866"
"0","3998","15867"
"0","4000","15869"
"0","4000","15871"
"0","4001","15874"
"0","4002","15874"
"0","4003","15876"
"0","4003","15877"
"0","4003","15879"
"0","4003","15890"
"0","4003","15892"
"0","4003","15893"
"0","4003","15894"
"0","4003","15897"
"0","4003","22951"
"0","4003","23820"
"0","4003","23821"
"0","4010","16852"
"0","4010","16853"
"0","4013","15907"
"0","4013","15911"
"0","4015","15916"
"0","4020","15923"
"0","4020","15927"
"0","4020","15929"
"0","4022","15941"
"0","4022","15943"
"0","4022","15944"
"0","4022","15947"
"0","4022","15950"
"0","4022","15952"
"0","4022","15960"
"0","4022","15961"
"0","4022","15964"
"0","4022","15967"
"0","4022","15979"
"0","4022","15981"
"0","4022","15982"
"0","4022","15983"
"0","4022","15986"
"0","4022","15987"
"0","4022","15988"
"0","4022","15989"
"0","4022","15990"
"0","4022","15991"
"0","4022","17776"
"0","4024","15946"
"0","4024","15948"
"0","4024","15949"
"0","4028","15958"
"0","4028","17382"
"0","4029","15970"
"0","4029","15971"
"0","4029","15972"
"0","4029","15973"
"0","4029","15974"
"0","4029","16792"
"0","4030","15992"
"0","4030","16799"
"0","4034","16012"
"0","4035","16020"
"0","4035","16886"
"0","4035","16887"
"0","4036","16025"
"0","4040","16034"
"0","4043","16051"
"0","4043","16052"
"0","4045","16053"
"0","4045","16054"
"0","4047","16056"
"0","4049","16084"
"0","4049","16086"
"0","4049","16087"
"0","4049","16103"
"0","4049","16105"
"0","4049","16106"
"0","4049","16108"
"0","4049","16109"
"0","4049","16113"
"0","4049","16115"
"0","4049","16116"
"0","4049","16690"
"0","4052","16121"
"0","4053","16123"
"0","4053","16124"
"0","4053","16125"
"0","4053","16129"
"0","4053","16131"
"0","4053","16169"
"0","4053","16176"
"0","4053","16177"
"0","4053","16180"
"0","4053","16184"
"0","4053","16185"
"0","4054","16127"
"0","4054","16135"
"0","4054","16154"
"0","4056","16130"
"0","4057","16164"
"0","4058","24303"
"0","4060","16174"
"0","4060","16178"
"0","4060","16179"
"0","4060","24937"
"0","4061","16196"
"0","4061","16197"
"0","4061","16198"
"0","4061","16199"
"0","4061","16201"
"0","4061","16203"
"0","4061","16206"
"0","4061","16209"
"0","4061","16213"
"0","4061","16214"
"0","4061","16216"
"0","4061","16218"
"0","4061","16220"
"0","4061","16222"
"0","4061","16224"
"0","4061","16226"
"0","4061","16229"
"0","4061","16234"
"0","4061","16692"
"0","4061","24496"
"0","4063","16211"
"0","4063","16217"
"0","4063","16219"
"0","4063","16221"
"0","4072","21943"
"0","4078","16241"
"0","4080","16242"
"0","4084","16247"
"0","4084","16248"
"0","4084","16249"
"0","4084","16252"
"0","4088","16257"
"0","4089","16258"
"0","4089","16259"
"0","4093","16264"
"0","4093","16265"
"0","4094","16262"
"0","4094","16272"
"0","4094","16276"
"0","4094","16285"
"0","4094","16293"
"0","4094","16296"
"0","4094","16299"
"0","4097","16273"
"0","4097","16275"
"0","4097","16277"
"0","4097","16286"
"0","4102","16298"
"0","4102","16300"
"0","4102","16301"
"0","4102","16305"
"0","4103","16309"
"0","4103","16311"
"0","4103","16312"
"0","4103","16343"
"0","4103","16668"
"0","4108","16354"
"0","4108","16358"
"0","4108","16360"
"0","4108","16363"
"0","4110","16377"
"0","4114","16383"
"0","4114","16384"
"0","4116","18839"
"0","4117","16386"
"0","4117","16387"
"0","4118","16390"
"0","4118","16391"
"0","4124","16397"
"0","4124","16400"
"0","4124","16403"
"0","4124","16412"
"0","4124","16419"
"0","4130","16401"
"0","4130","16405"
"0","4131","16411"
"0","4131","16414"
"0","4132","16413"
"0","4132","16415"
"0","4135","16434"
"0","4137","16440"
"0","4137","16442"
"0","4137","16443"
"0","4139","16452"
"0","4139","16455"
"0","4139","16459"
"0","4139","16483"
"0","4141","16472"
"0","4141","17309"
"0","4141","17310"
"0","4142","16475"
"0","4142","16479"
"0","4144","16480"
"0","4145","16488"
"0","4145","16489"
"0","4145","16491"
"0","4145","16492"
"0","4145","16494"
"0","4145","16499"
"0","4145","16502"
"0","4145","16503"
"0","4149","16493"
"0","4149","16496"
"0","4150","16500"
"0","4150","16531"
"0","4153","16508"
"0","4153","16878"
"0","4154","16509"
"0","4154","16510"
"0","4154","16518"
"0","4159","16519"
"0","4160","16522"
"0","4166","16526"
"0","4166","16527"
"0","4166","16709"
"0","4170","16530"
"0","4170","16532"
"0","4172","16539"
"0","4172","16540"
"0","4172","16541"
"0","4172","16542"
"0","4172","16544"
"0","4172","16545"
"0","4172","16558"
"0","4172","16572"
"0","4180","16546"
"0","4180","16550"
"0","4182","16555"
"0","4183","16574"
"0","4184","16577"
"0","4184","16579"
"0","4189","16582"
"0","4191","16587"
"0","4193","16588"
"0","4195","16590"
"0","4197","17015"
"0","4198","16615"
"0","4198","16617"
"0","4198","16618"
"0","4202","16623"
"0","4203","16637"
"0","4203","16638"
"0","4206","16682"
"0","4206","16686"
"0","4206","16894"
"0","4206","16900"
"0","4209","16703"
"0","4209","16706"
"0","4209","16708"
"0","4209","16711"
"0","4209","16722"
"0","4209","16724"
"0","4213","16740"
"0","4214","16744"
"0","4215","16745"
"0","4215","16746"
"0","4216","16751"
"0","4217","16752"
"0","4217","16754"
"0","4217","16755"
"0","4217","16794"
"0","4217","16795"
"0","4217","16804"
"0","4217","23954"
"0","4222","16756"
"0","4222","16757"
"0","4222","16758"
"0","4222","16899"
"0","4225","16761"
"0","4226","16774"
"0","4226","17270"
"0","4227","16788"
"0","4230","16807"
"0","4230","16811"
"0","4231","16809"
"0","4231","16810"
"0","4231","16812"
"0","4237","16818"
"0","4237","16819"
"0","4238","16841"
"0","4238","16842"
"0","4238","16844"
"0","4240","16846"
"0","4240","16847"
"0","4243","16857"
"0","4243","16858"
"0","4243","16861"
"0","4244","16864"
"0","4244","16871"
"0","4244","16873"
"0","4246","16869"
"0","4247","16874"
"0","4248","16879"
"0","4248","16951"
"0","4252","16891"
"0","4253","16890"
"0","4254","16895"
"0","4258","16896"
"0","4260","16703"
"0","4261","16892"
"0","4263","16910"
"0","4274","16917"
"0","4276","16919"
"0","4278","16923"
"0","4280","16924"
"0","4281","16926"
"0","4283","16936"
"0","4284","16933"
"0","4289","16938"
"0","4289","16981"
"0","4290","16942"
"0","4291","16947"
"0","4292","16948"
"0","4293","16948"
"0","4294","16952"
"0","4295","16956"
"0","4296","16970"
"0","4297","16974"
"0","4299","16975"
"0","4303","16997"
"0","4304","17013"
"0","4305","17014"
"0","4309","17019"
"0","4309","17021"
"0","4313","17024"
"0","4313","17030"
"0","4313","17031"
"0","4313","17035"
"0","4313","17036"
"0","4313","17041"
"0","4313","17044"
"0","4313","17059"
"0","4315","17040"
"0","4316","17051"
"0","4317","17055"
"0","4319","17083"
"0","4322","17087"
"0","4323","17096"
"0","4324","17097"
"0","4325","17100"
"0","4325","17104"
"0","4325","19869"
"0","4325","19873"
"0","4330","17116"
"0","4330","17118"
"0","4330","17121"
"0","4331","17154"
"0","4331","17157"
"0","4331","17158"
"0","4333","17166"
"0","4337","17172"
"0","4337","17221"
"0","4338","17173"
"0","4340","17174"
"0","4349","17175"
"0","4350","17176"
"0","4351","17182"
"0","4351","24113"
"0","4355","17230"
"0","4355","17233"
"0","4355","17248"
"0","4357","17309"
"0","4357","17310"
"0","4368","17907"
"0","4392","12715"
"0","4392","17984"
"0","4392","17985"
"0","4396","18001"
"0","4398","18008"
"0","4399","18014"
"0","4405","21943"
"0","4412","10504"
"0","4412","18104"
"0","4412","18106"
"0","4427","18191"
"0","4427","24646"
"0","4427","24784"
"0","4429","18207"
"0","4435","18224"
"0","4435","18226"
"0","4440","18243"
"0","4440","18244"
"0","4440","18245"
"0","4441","18248"
"0","4444","763"
"0","4444","18250"
"0","4444","18251"
"0","4444","18901"
"0","4444","18904"
"0","4447","18253"
"0","4447","18255"
"0","4447","18260"
"0","4447","24353"
"0","4458","18266"
"0","4458","18269"
"0","4458","18270"
"0","4458","18276"
"0","4458","18280"
"0","4458","28769"
"0","4480","18305"
"0","4480","18308"
"0","4480","18311"
"0","4480","18314"
"0","4480","21435"
"0","4486","18344"
"0","4491","18355"
"0","4492","18358"
"0","4498","18406"
"0","4498","18411"
"0","4498","18428"
"0","4498","18429"
"0","4499","18431"
"0","4504","18523"
"0","4506","18531"
"0","4507","18531"
"0","4508","18532"
"0","4510","14347"
"0","4510","18538"
"0","4510","19331"
"0","4511","18541"
"0","4514","18547"
"0","4515","18557"
"0","4516","18565"
"0","4517","18539"
"0","4518","18568"
"0","4520","18570"
"0","4523","18582"
"0","4524","18585"
"0","4525","18591"
"0","4529","18593"
"0","4530","18594"
"0","4533","18602"
"0","4534","18602"
"0","4536","18604"
"0","4537","18609"
"0","4540","18611"
"0","4541","18612"
"0","4543","18626"
"0","4544","18629"
"0","4544","18630"
"0","4545","18634"
"0","4548","18640"
"0","4548","18646"
"0","4549","18640"
"0","4551","18650"
"0","4553","18654"
"0","4555","18659"
"0","4562","18662"
"0","4563","18666"
"0","4564","18674"
"0","4565","18675"
"0","4568","18684"
"0","4568","18687"
"0","4569","18690"
"0","4570","18691"
