"id","fk_lijsten","fk_object","fk_persoon_instelling","ranking","is_ontwerp"
"78678","25","12780","36",NULL,NULL
"78679","27","12781","1627",NULL,"1"
"78680","25","12781","2567",NULL,NULL
"78684","27","12782","1627",NULL,"1"
"78685","27","12783","1627",NULL,"1"
"78686","27","12784","1627",NULL,"1"
"78687","27","12785","1627",NULL,"1"
"78688","27","12786","1627",NULL,"1"
"78689","27","12787","1627",NULL,"1"
"78690","27","12788","1627",NULL,"1"
"78691","27","12789","1627",NULL,"1"
"78696","27","12790","1627",NULL,"1"
"78697","27","12791","1627",NULL,"1"
"78698","317","12791","2579",NULL,NULL
"78699","27","12792","1627",NULL,"1"
"78700","27","12793","1627",NULL,"1"
"78701","27","12793","2443",NULL,"1"
"78702","27","12795","1627",NULL,"1"
"78703","27","12795","151",NULL,"1"
"78704","27","12796","151",NULL,"1"
"78705","27","12796","1627",NULL,"1"
"78706","27","12797","1627",NULL,"1"
"78707","27","12797","151",NULL,"1"
"78708","27","12798","1627",NULL,"1"
"78709","27","12801","1627",NULL,"1"
"78710","27","12801","2443",NULL,"1"
"78711","25","12801","634",NULL,NULL
"78712","316","12801","2449",NULL,NULL
"78713","27","12802","3129",NULL,"1"
"78714","27","12802","1603",NULL,"1"
"78715","27","12802","1627",NULL,"1"
"78716","317","12802","3144",NULL,NULL
"78717","27","12803","1627",NULL,"1"
"78718","27","12803","151",NULL,"1"
"78719","25","12803","36",NULL,NULL
"78720","27","12804","151",NULL,"1"
"78721","27","12804","3131",NULL,"1"
"78722","27","12804","1627",NULL,"1"
"78723","27","12804","2463",NULL,"1"
"78724","25","12804","36",NULL,NULL
"78732","27","12805","1627",NULL,"1"
"78733","25","12805","88",NULL,NULL
"78734","27","12806","1627",NULL,"1"
"78735","85","12806","3134",NULL,NULL
"78736","317","12806","3145",NULL,NULL
"78737","27","12807","1627",NULL,"1"
"78738","27","12807","2337",NULL,"1"
"78739","27","12808","2337",NULL,"1"
"78740","27","12808","1627",NULL,"1"
"78741","316","12808","3146",NULL,NULL
"78742","316","12808","2540",NULL,NULL
"78743","316","12808","2571",NULL,NULL
"78764","27","12809","2337",NULL,"1"
"78765","27","12809","1627",NULL,"1"
"78766","25","12809","1902",NULL,NULL
"78767","316","12809","3147",NULL,NULL
"78768","316","12809","3148",NULL,NULL
"78772","27","12810","1627",NULL,"1"
"78773","27","12811","1627",NULL,"1"
"78774","27","12812","118",NULL,"1"
"78775","27","12812","1627",NULL,"1"
"78776","25","12812","2567",NULL,NULL
"78777","316","12812","3149",NULL,NULL
"78778","27","12813","1627",NULL,"1"
"78779","27","12814","1627",NULL,"1"
"78780","27","12814","2362",NULL,"1"
"78781","316","12814","1741",NULL,NULL
"78782","316","12814","3150",NULL,NULL
"78783","27","12815","1627",NULL,"1"
"78784","27","12816","1627",NULL,"1"
"78785","27","12817","1627",NULL,"1"
"78786","27","12817","1630",NULL,"1"
"78787","25","12817","36",NULL,NULL
"78788","27","12818","1627",NULL,"1"
"78789","27","12818","1630",NULL,"1"
"78790","27","12818","2340",NULL,"1"
"78791","25","12818","36",NULL,NULL
"78792","27","12819","1627",NULL,"1"
"78793","27","12819","151",NULL,"1"
"78794","27","12819","118",NULL,"1"
"78795","316","12819","2346",NULL,NULL
"78796","27","12648","1627",NULL,"1"
"78797","27","12649","1627",NULL,"1"
"78798","27","12649","3029",NULL,"1"
"78799","27","12650","1627",NULL,"1"
"78800","27","12651","1627",NULL,"1"
"78801","27","12652","1627",NULL,"1"
"78802","27","12653","1627",NULL,"1"
"78803","27","15313","1700",NULL,"1"
"78804","27","15313","1854",NULL,"1"
"78805","27","12654","1627",NULL,"1"
"78806","27","12655","2337",NULL,"1"
"78807","27","12655","1627",NULL,"1"
"78808","25","12655","36",NULL,NULL
"78809","27","12656","3035",NULL,"1"
"78810","27","12656","1627",NULL,"1"
"78811","316","12656","2449",NULL,NULL
"78812","27","12657","1627",NULL,"1"
"78813","27","12658","151",NULL,"1"
"78814","27","12658","830",NULL,"1"
"78815","25","12658","36",NULL,NULL
"78816","27","12659","3174",NULL,"1"
"78817","27","12659","1627",NULL,"1"
"78818","27","12659","1916",NULL,"1"
"78819","27","12659","1917",NULL,"1"
"78820","25","12659","36",NULL,NULL
"78821","316","12659","29",NULL,NULL
"78822","27","12660","1627",NULL,"1"
"78823","27","12661","830",NULL,"1"
"78824","27","12661","151",NULL,"1"
"78825","25","12661","2731",NULL,NULL
"78827","27","12662","1627",NULL,"1"
"78828","27","12663","1627",NULL,"1"
"78829","27","12663","1629",NULL,"1"
"78830","27","12664","1629",NULL,"1"
"78831","27","12664","1627",NULL,"1"
"78832","27","12665","1629",NULL,"1"
"78833","27","12665","1627",NULL,"1"
"78834","84","12665","3077",NULL,NULL
"78859","27","1225","1",NULL,"1"
"78860","27","19393","1627","3","1"
"78861","27","19393","118","2","1"
"78862","27","19393","151","1","1"
"78863","25","19393",NULL,"4",NULL
"78867","25","18523","16",NULL,NULL
"78868","333","18523","3113",NULL,NULL
"78869","333","18523","1627",NULL,NULL
"78870","27","18530","118",NULL,"1"
"78871","27","18530","151",NULL,"1"
"78872","27","18530","1627",NULL,"1"
"78873","25","18530","615",NULL,NULL
"78874","25","18530","36",NULL,NULL
"78875","27","18531","1627",NULL,"1"
"78876","317","18531","4505",NULL,NULL
"78877","27","18557","2468",NULL,"1"
"78878","27","18557","1627",NULL,"1"
"78879","316","18557","2449",NULL,NULL
"78880","27","18565","1627",NULL,"1"
"78881","27","18570","2443",NULL,"1"
"78882","27","18570","1627",NULL,"1"
"78883","27","18586","1627",NULL,"1"
"78884","27","18591","1627",NULL,"1"
"78885","27","18594","1627",NULL,"1"
"78886","27","18597","2463",NULL,"1"
"78887","27","18597","1627",NULL,"1"
"78888","25","18597","1907",NULL,NULL
"78889","84","18597","1653",NULL,NULL
"78890","27","18599","151",NULL,"1"
"78891","27","18599","1627",NULL,"1"
"78892","25","18599","634",NULL,NULL
"78893","27","18602","151",NULL,"1"
"78894","27","18602","1627",NULL,"1"
"78895","85","18602","4532",NULL,NULL
"78896","329","18602","4534",NULL,NULL
"78897","329","18602","151",NULL,NULL
"78898","383","18602","4533",NULL,NULL
"78899","27","18604","2463",NULL,"1"
"78900","27","18604","1627",NULL,"1"
"78901","317","18604","1836",NULL,NULL
"78902","27","18609","1630",NULL,"1"
"78903","27","18609","1627",NULL,"1"
"78904","27","18611","1627",NULL,"1"
"78905","25","18611","1907",NULL,NULL
"78906","27","18612","1627",NULL,"1"
"78907","27","18614","2463",NULL,"1"
"78908","27","18614","151",NULL,"1"
"78909","27","18614","1627",NULL,"1"
"78910","25","18614","634",NULL,NULL
"78911","27","18615","1627",NULL,"1"
"78912","316","18615","3636",NULL,NULL
"78913","27","18622","1627",NULL,"1"
"78914","25","18622","789",NULL,NULL
"78915","27","18623","2463",NULL,"1"
"78916","27","18623","1627",NULL,"1"
"78917","25","18623","88",NULL,NULL
"78918","27","18626","1627",NULL,"1"
"78919","27","18610","2337","1","1"
"78920","27","18610","1627","1","1"
"78921","316","18610","2521","2",NULL
"78922","316","18610","4539","2",NULL
"78923","316","18610","2543","2",NULL
"78924","25","18610","2542","3",NULL
"78925","27","18620","4382","1","1"
"78926","27","18620","118","1","1"
"78927","27","18620","2498","1","1"
"78928","27","18620","2337","1","1"
"78929","27","18620","151","1","1"
"78930","27","18620","1627","1","1"
"78931","27","18620","4391","1","1"
"78932","25","18620","2551","2",NULL
"78938","27","18633","1627",NULL,"1"
"78940","27","18641","1627",NULL,"1"
"78941","27","18663","1627",NULL,"1"
"78944","27","18745","151","1","1"
"78945","27","18745","1627","1","1"
"78946","316","18745","3164","2",NULL
"78947","25","18745","3165","3",NULL
"78948","27","18748","1627",NULL,"1"
"78951","27","18752","1627",NULL,"1"
"78952","27","18752","1629",NULL,"1"
"78953","27","18757","1629",NULL,"1"
"78954","27","18757","1627",NULL,"1"
"78956","27","18767","1627",NULL,"1"
"78957","27","18779","2337","1","1"
"78958","27","18779","1627","1","1"
"78959","27","18781","2337","1","1"
"78960","27","18781","1627","1","1"
"78961","27","18791","2337",NULL,"1"
"78962","27","18791","1627",NULL,"1"
"78964","27","18813","1627",NULL,"1"
"78967","27","18600","1627",NULL,"1"
"78968","27","18600","2337",NULL,"1"
"78969","27","18601","1627",NULL,"1"
"78970","27","18601","2337",NULL,"1"
"78971","25","18601","89",NULL,NULL
"78972","27","18608","2456","2","1"
"78973","27","18608","1627","2","1"
"78974","27","18608","151","1","1"
"78975","329","18608","4538","3",NULL
"78976","25","18608","615","4",NULL
"78977","27","18616","1627",NULL,"1"
"78978","25","18616","2608",NULL,NULL
"78979","316","18616","4542",NULL,NULL
"78980","27","18634","1627",NULL,"1"
"78981","27","18636","2337",NULL,"1"
"78982","27","18636","1627",NULL,"1"
"78983","25","18636","4547",NULL,NULL
"78984","316","18636","4546",NULL,NULL
"78985","27","18642","2337",NULL,"1"
"78986","27","18642","1627",NULL,"1"
"78987","27","18649","1627",NULL,"1"
"78988","27","18649","2980",NULL,"1"
"78989","27","18649","1630",NULL,"1"
"78990","25","18649","634",NULL,NULL
"78991","393","18649","1590",NULL,NULL
"78992","27","18653","1627",NULL,"1"
"78993","27","18653","1629",NULL,"1"
"78994","25","18653","1129",NULL,NULL
"78995","329","18653","4552",NULL,NULL
"78996","27","18658","1627",NULL,"1"
"78997","27","18658","1629",NULL,"1"
"78998","25","18658","567",NULL,NULL
"78999","25","18658","1129",NULL,NULL
"79000","329","18658","4556",NULL,NULL
"79001","329","18658","4557",NULL,NULL
"79002","329","18658","4558",NULL,NULL
"79003","27","18662","2443",NULL,"1"
"79004","27","18662","1627",NULL,"1"
"79005","25","18662","4560",NULL,NULL
"79006","316","18662","4559",NULL,NULL
"79007","27","18669","151",NULL,"1"
"79008","27","18669","1627",NULL,"1"
"79009","27","18674","1627",NULL,"1"
"79010","27","18674","1267",NULL,"1"
"79011","27","18674","3086",NULL,"1"
"79012","25","18674","1084",NULL,NULL
"79013","317","18674","3086",NULL,NULL
"79014","317","18674","1267",NULL,NULL
"79015","317","18674","1627",NULL,NULL
"79016","27","18723","1627",NULL,"1"
"79017","27","18725","1627",NULL,"1"
"79018","27","18727","4586",NULL,"1"
"79019","333","18727","1627",NULL,NULL
"79020","27","18728","1627",NULL,"1"
"79021","27","18729","1627",NULL,"1"
"79022","27","18729","4588",NULL,"1"
"79023","25","18729","4554",NULL,NULL
"79024","27","18731","1627",NULL,"1"
"79025","27","18731","1629",NULL,"1"
"79026","25","18731","4431",NULL,NULL
"79027","317","18731","4593",NULL,NULL
"79028","383","18731","4592",NULL,NULL
"79029","383","18731","4591",NULL,NULL
"79030","27","18732","2362",NULL,"1"
"79031","27","18732","1627",NULL,"1"
"79032","27","18732","151",NULL,"1"
"79033","25","18732","627",NULL,NULL
"79034","85","18732","4597",NULL,NULL
"79035","333","18732","4594",NULL,NULL
"79036","383","18732","4595",NULL,NULL
"79037","27","18738","4601",NULL,"1"
"79038","25","18738","789",NULL,NULL
"79039","84","18738","3108",NULL,NULL
"79040","84","18738","2435",NULL,NULL
"79041","84","18738","3129",NULL,NULL
"79042","84","18738","1627",NULL,NULL
"79043","84","18738","3086",NULL,NULL
"79044","332","18738","1603",NULL,NULL
"79045","332","18738","1627",NULL,NULL
"79046","27","18742","1627",NULL,"1"
"79047","27","18742","2463",NULL,"1"
"79048","25","18742","789",NULL,NULL
"79051","27","18746","1627",NULL,"1"
"79052","27","18746","151",NULL,"1"
"79053","27","18760","1627",NULL,"1"
"79054","27","18762","1627",NULL,"1"
"79055","27","18773","2456","5","1"
"79056","27","18773","2463","4","1"
"79057","27","18773","3624","3","1"
"79058","27","18773","151","2","1"
"79059","27","18773","1627","1","1"
"79060","25","18773","3547","6",NULL
"79061","27","18775","151","2","1"
"79062","27","18775","1627","1","1"
"79063","27","18842","1627",NULL,"1"
"79064","27","18783","1627","2","1"
"79065","27","18783","3086","1","1"
"79066","27","18783","1603","1","1"
"79067","329","18783","4616","3",NULL
"79068","27","18785","1627","1","1"
"79069","27","18785","151","1","1"
"79070","27","18789","1627","2","1"
"79071","27","18789","2463","1","1"
"79072","27","18789","2468","1","1"
"79073","25","18789","1911","3",NULL
"79074","333","18629","1627",NULL,NULL
"79075","27","18630","1627",NULL,"1"
"79076","27","18632","2337",NULL,"1"
"79077","27","18632","1627",NULL,"1"
"79078","25","18632","634",NULL,NULL
"79079","316","18632","2543",NULL,NULL
"79080","27","18640","2458",NULL,"1"
"79081","27","18640","1627",NULL,"1"
"79082","27","18646","2458",NULL,"1"
"79083","27","18646","1627",NULL,"1"
"79084","27","18654","1627",NULL,"1"
"79085","27","18659","2429",NULL,"1"
"79086","27","18659","1627",NULL,"1"
"79087","25","18659","4554",NULL,NULL
"79088","27","18661","2337",NULL,"1"
"79089","27","18661","1627",NULL,"1"
"79090","27","18665","2337",NULL,"1"
"79091","27","18665","1627",NULL,"1"
"79106","27","18666","1705",NULL,"1"
"79107","27","18666","1627",NULL,"1"
"79108","25","18666","1907",NULL,NULL
"79109","27","21734","2479",NULL,"1"
"79110","25","21734","12",NULL,NULL
"79119","27","18675","1627",NULL,"1"
"79120","25","18675","634",NULL,NULL
"79125","27","18678","1627",NULL,"1"
"79126","25","18678","4567",NULL,NULL
"79127","27","18684","2337",NULL,"1"
"79128","27","18684","1627",NULL,"1"
"79129","27","18687","2337",NULL,"1"
"79130","27","18687","1627",NULL,"1"
"79131","27","18689","151",NULL,"1"
"79132","27","18689","1627",NULL,"1"
"79136","27","18690","1627",NULL,"1"
"79137","27","18691","1627",NULL,"1"
"79138","27","18697","3620",NULL,"1"
"79139","27","18697","2463",NULL,"1"
"79140","27","18697","1627",NULL,"1"
"79141","25","18697","4573",NULL,NULL
"79142","25","18697","4571",NULL,NULL
"79146","27","18698","2443",NULL,"1"
"79147","27","18698","1627",NULL,"1"
"79148","25","18698","740",NULL,NULL
"79149","27","18699","1627",NULL,"1"
"79150","27","18701","1627",NULL,"1"
"79151","27","18707","2341",NULL,"1"
"79152","27","18707","1627",NULL,"1"
"79153","25","18707","88",NULL,NULL
"79154","316","18707","2449",NULL,NULL
"79158","27","18717","1636",NULL,"1"
"79159","27","18717","1627",NULL,"1"
"79160","27","18717","2487",NULL,"1"
"79161","25","18717","36",NULL,NULL
"79162","85","18717","36",NULL,NULL
"79169","27","18721","1627",NULL,"1"
"79170","25","18721","634",NULL,NULL
"79171","25","18721","42",NULL,NULL
"79172","316","18721","461",NULL,NULL
"79173","316","18721","468",NULL,NULL
"79174","316","18721","4579",NULL,NULL
"79175","316","18721","3861",NULL,NULL
"79176","27","18722","2980",NULL,"1"
"79177","27","18722","1630",NULL,"1"
"79178","27","18722","1627",NULL,"1"
"79179","316","18722","4579",NULL,NULL
"79180","316","18722","3861",NULL,NULL
"79181","316","18722","2531",NULL,NULL
"79182","316","18722","4581",NULL,NULL
"79183","316","18722","4582",NULL,NULL
"79184","316","18722","468",NULL,NULL
"79185","27","18730","1627",NULL,"1"
"79186","25","18730","90",NULL,NULL
"79187","27","18733","1627",NULL,"1"
"79188","25","18733","90",NULL,NULL
"79190","27","18734","1627",NULL,"1"
"79191","27","18740","1627",NULL,"1"
"79192","25","18740","4512",NULL,NULL
"79193","27","18743","1627",NULL,"1"
"79194","27","18751","1627",NULL,"1"
"79195","27","18755","2337",NULL,"1"
"79196","27","18755","1627",NULL,"1"
"79197","25","18755","4607",NULL,NULL
"79198","333","18755","2337",NULL,NULL
"79199","333","18755","2344",NULL,NULL
"79200","27","18759","1627",NULL,"1"
"79201","25","18759","4512",NULL,NULL
"79202","27","18764","1627",NULL,"1"
"79203","27","18771","2342",NULL,"1"
"79204","27","18771","1627",NULL,"1"
"79205","25","18771","4554",NULL,NULL
"79206","27","18776","3621",NULL,"1"
"79207","27","18776","1630",NULL,"1"
"79208","27","18776","1627",NULL,"1"
"79215","27","18778","1627",NULL,"1"
"79216","27","18782","2460",NULL,"1"
"79217","27","18782","1627",NULL,"1"
"79218","25","18782","1907",NULL,NULL
"79219","27","18786","151",NULL,"1"
"79220","27","18786","1627",NULL,"1"
"79221","27","18790","151",NULL,"1"
"79222","27","18790","1627",NULL,"1"
"79223","25","18790","2551",NULL,NULL
"79224","27","18794","1627",NULL,"1"
"79225","27","18794","2620",NULL,"1"
"79226","27","18800","1627",NULL,"1"
"79227","27","18803","1627",NULL,"1"
"79228","25","18803","4409",NULL,NULL
"79232","27","18806","3621",NULL,"1"
"79233","27","18806","1627",NULL,"1"
"79234","27","18812","1627",NULL,"1"
"79235","27","18814","1627",NULL,"1"
"79236","27","18818","1627",NULL,"1"
"79237","27","18821","1627",NULL,"1"
"79241","27","18832","1627",NULL,"1"
"79242","27","18837","2337",NULL,"1"
"79243","27","18837","1627",NULL,"1"
"79252","27","14596","2463",NULL,"1"
"79281","27","14907","2463",NULL,"1"
"79282","27","14909","2463",NULL,"1"
"79365","27","12410","2479",NULL,"1"
"79366","25","12410","12",NULL,NULL
"79369","27","12412","2479",NULL,"1"
"79370","25","12412","12",NULL,NULL
"79371","343","12412","2479",NULL,NULL
"79381","27","12413","2479",NULL,"1"
"79382","25","12413","12",NULL,NULL
"79383","316","12413","468",NULL,NULL
"79384","27","12414","2479",NULL,"1"
"79385","25","12414","12",NULL,NULL
"79386","316","12414","468",NULL,NULL
"79387","27","12415","2479",NULL,"1"
"79388","25","12415","12",NULL,NULL
"79389","316","12415","468",NULL,NULL
"79390","27","12416","2479",NULL,"1"
"79391","25","12416","12",NULL,NULL
"79392","27","12417","2479",NULL,"1"
"79393","25","12417","12",NULL,NULL
"79394","343","12417","2479",NULL,NULL
"79395","27","12418","2479",NULL,"1"
"79396","25","12418","36",NULL,NULL
"79397","343","12418","2479",NULL,NULL
"79398","27","12419","2479",NULL,"1"
"79399","25","12419","36",NULL,NULL
"79400","343","12419","2479",NULL,NULL
"79401","27","12420","2479",NULL,"1"
"79402","25","12420","36",NULL,NULL
"79403","343","12420","2479",NULL,NULL
"79408","27","12421","2479",NULL,"1"
"79409","25","12421","36",NULL,NULL
"79410","343","12421","2479",NULL,NULL
"79411","27","12422","2479",NULL,"1"
"79412","25","12422","36",NULL,NULL
"79413","343","12422","2479",NULL,NULL
"79418","27","12423","2479",NULL,"1"
"79419","25","12423","36",NULL,NULL
"79420","343","12423","2479",NULL,NULL
"79421","27","12424","2479",NULL,"1"
"79422","25","12424","36",NULL,NULL
"79423","343","12424","2479",NULL,NULL
"79424","27","12425","2479",NULL,"1"
"79425","25","12425","36",NULL,NULL
"79426","317","12425","2479",NULL,NULL
"79431","27","12426","2479",NULL,"1"
"79432","25","12426","12",NULL,NULL
"79433","343","12426","2479",NULL,NULL
"79434","27","12427","2479",NULL,"1"
"79435","25","12427","36",NULL,NULL
"79436","329","12427","2479",NULL,NULL
"79437","343","12427","2479",NULL,NULL
"79438","27","12428","2479",NULL,"1"
"79439","25","12428","36",NULL,NULL
"79440","329","12428","2479",NULL,NULL
"79441","343","12428","2479",NULL,NULL
"79442","27","12429","2479",NULL,"1"
"79443","25","12429","2926",NULL,NULL
"79444","343","12429","2479",NULL,NULL
"79445","383","12429","2479",NULL,NULL
"79446","27","12430","2479",NULL,"1"
"79447","25","12430","2926",NULL,NULL
"79448","329","12430","2479",NULL,NULL
"79449","343","12430","2479",NULL,NULL
"79452","27","12431","2479",NULL,"1"
"79453","25","12431","2926",NULL,NULL
"79454","329","12431","2479",NULL,NULL
"79455","343","12431","2479",NULL,NULL
"79458","27","12432","2479",NULL,"1"
"79459","25","12432","2926",NULL,NULL
"79460","85","12432","2927",NULL,NULL
"79461","329","12432","2479",NULL,NULL
"79462","343","12432","2479",NULL,NULL
